peak_label	chr	start_coord	end_coord	length_peak	abs_summit_coord	pileup_height	neg_log10_pvalue	gene_3UTR	UTR_start	UTR_end	UTR_strand
sample_1_wt_rep1_peak_4992a	5	3584644	3584887	244	3584700	96	54.17141	NCU01305	3584540	3585060	-
sample_1_wt_rep1_peak_4992b	5	3584644	3584887	244	3584849	126	83.90704	NCU01305	3584540	3585060	-
sample_1_wt_rep1_peak_4994a	5	3600651	3600842	192	3600699	188	154.48389	NCU01309	3600343	3601028	+
sample_1_wt_rep1_peak_4994b	5	3600651	3600842	192	3600800	151	111.07487	NCU01309	3600343	3601028	+
sample_1_wt_rep1_peak_4995	5	3600937	3601011	75	3600977	61	24.72221	NCU01309	3600343	3601028	+
sample_1_wt_rep1_peak_4999	5	3641366	3641440	75	3641402	97	10.69356	NCU01317	3640958	3641950	-
sample_1_wt_rep1_peak_5000a	5	3641695	3641921	227	3641741	2113	2616.57251	NCU01317	3640958	3641950	-
sample_1_wt_rep1_peak_5000b	5	3641695	3641921	227	3641874	2944	4060.55396	NCU01317	3640958	3641950	-
sample_1_wt_rep1_peak_5012	5	3685904	3686003	100	3685957	677	692.73956	NCU01332	3685518	3686333	+
sample_1_wt_rep1_peak_5013a	5	3686112	3686422	311	3686168	1015	1210.26831	NCU01332	3685518	3686333	+
sample_1_wt_rep1_peak_5013b	5	3686112	3686422	311	3686276	418	345.15924	NCU01332	3685518	3686333	+
sample_1_wt_rep1_peak_5014b	5	3692616	3693027	412	3692808	79	39.03575	NCU01335	3692753	3693392	-
sample_1_wt_rep1_peak_5014c	5	3692616	3693027	412	3692980	130	88.12089	NCU01335	3692753	3693392	-
sample_1_wt_rep1_peak_5034a	5	3769270	3769491	222	3769312	146	105.48889	NCU01360	3769059	3769528	-
sample_1_wt_rep1_peak_5034b	5	3769270	3769491	222	3769441	599	777.60199	NCU01360	3769059	3769528	-
sample_1_wt_rep1_peak_5072a	5	4007871	4008255	385	4007912	3407	5081.12305	NCU01418	4007434	4008408	-
sample_1_wt_rep1_peak_5072b	5	4007871	4008255	385	4008164	1298	1404.73877	NCU01418	4007434	4008408	-
sample_1_wt_rep1_peak_5090a	5	4126149	4126373	225	4126201	2328	2463.21631	NCU06651	4126141	4126956	-
sample_1_wt_rep1_peak_5090b	5	4126149	4126373	225	4126335	568	279.63385	NCU06651	4126141	4126956	-
sample_1_wt_rep1_peak_5095a	5	4145320	4145698	379	4145382	333	350.75519	NCU06656	4145313	4145820	-
sample_1_wt_rep1_peak_5095b	5	4145320	4145698	379	4145651	131	89.18266	NCU06656	4145313	4145820	-
sample_1_wt_rep1_peak_5109a	5	4229579	4229808	230	4229624	316	326.03546	NCU06678	4229535	4229842	-
sample_1_wt_rep1_peak_5109b	5	4229579	4229808	230	4229770	125	82.86201	NCU06678	4229535	4229842	-
sample_1_wt_rep1_peak_5113	5	4266287	4266361	75	4266323	90	42.60007	NCU06684	4266022	4267333	+
sample_1_wt_rep1_peak_5114	5	4266637	4266816	180	4266761	489	556.95062	NCU06684	4266022	4267333	+
sample_1_wt_rep1_peak_5115	5	4266911	4267017	107	4266961	505	582.07269	NCU06684	4266022	4267333	+
sample_1_wt_rep1_peak_5116	5	4267250	4267423	174	4267301	340	336.22693	NCU06684	4266022	4267333	+
sample_1_wt_rep1_peak_5119a	5	4281773	4282077	305	4281813	539	675.78455	NCU06687	4281380	4282081	+
sample_1_wt_rep1_peak_5119b	5	4281773	4282077	305	4281895	56	21.11933	NCU06687	4281380	4282081	+
sample_1_wt_rep1_peak_5119c	5	4281773	4282077	305	4281992	156	116.73198	NCU06687	4281380	4282081	+
sample_1_wt_rep1_peak_5123a	5	4300710	4300948	239	4300748	336	355.15701	NCU06694	4300693	4301538	-
sample_1_wt_rep1_peak_5123b	5	4300710	4300948	239	4300901	68	30.05327	NCU06694	4300693	4301538	-
sample_1_wt_rep1_peak_5125	5	4306813	4306888	76	4306849	60	23.98739	NCU06695	4306834	4307277	+
sample_1_wt_rep1_peak_5126a	5	4306966	4307415	450	4307005	50	17.0446	NCU06695	4306834	4307277	+
sample_1_wt_rep1_peak_5126b	5	4306966	4307415	450	4307104	806	1147.48926	NCU06695	4306834	4307277	+
sample_1_wt_rep1_peak_5126c	5	4306966	4307415	450	4307222	276	269.47125	NCU06695	4306834	4307277	+
sample_1_wt_rep1_peak_5138b	5	4350492	4350753	262	4350713	78	38.19088	NCU06709	4350372	4350934	-
sample_1_wt_rep1_peak_5139	5	4350843	4350918	76	4350879	245	227.34195	NCU06709	4350372	4350934	-
sample_1_wt_rep1_peak_5146a	5	4375548	4375762	215	4375595	62	25.46392	NCU06718	4375552	4376446	-
sample_1_wt_rep1_peak_5146b	5	4375548	4375762	215	4375717	198	166.78285	NCU06718	4375552	4376446	-
sample_1_wt_rep1_peak_5159a	5	4479603	4479840	238	4479678	374	410.92963	NCU09529	4479425	4479962	-
sample_1_wt_rep1_peak_5159b	5	4479603	4479840	238	4479819	28	5.00434	NCU09529	4479425	4479962	-
sample_1_wt_rep1_peak_5176a	5	4594193	4594555	363	4594231	88	46.87375	NCU01479	4594146	4594614	-
sample_1_wt_rep1_peak_5176b	5	4594193	4594555	363	4594399	182	147.21368	NCU01479	4594146	4594614	-
sample_1_wt_rep1_peak_5176c	5	4594193	4594555	363	4594499	90	48.67017	NCU01479	4594146	4594614	-
sample_1_wt_rep1_peak_5179	5	4605856	4605964	109	4605923	432	501.63559	NCU01477	4605706	4606477	-
sample_1_wt_rep1_peak_5180	5	4606387	4606481	95	4606434	124	81.82041	NCU01477	4605706	4606477	-
sample_1_wt_rep1_peak_5187a	5	4628931	4629217	287	4628971	79	39.03575	NCU01471	4628534	4629324	-
sample_1_wt_rep1_peak_5187b	5	4628931	4629217	287	4629118	62	25.46392	NCU01471	4628534	4629324	-
sample_1_wt_rep1_peak_5192a	5	4647572	4647863	292	4647608	43	12.67325	NCU01465	4647463	4647881	-
sample_1_wt_rep1_peak_5192b	5	4647572	4647863	292	4647730	225	201.04831	NCU01465	4647463	4647881	-
sample_1_wt_rep1_peak_5192c	5	4647572	4647863	292	4647823	54	19.72971	NCU01465	4647463	4647881	-
sample_1_wt_rep1_peak_5196	5	4676022	4676096	75	4676059	33	7.26696	NCU01459	4675945	4676687	+
sample_1_wt_rep1_peak_5197a	5	4676427	4676642	216	4676469	155	115.59498	NCU01459	4675945	4676687	+
sample_1_wt_rep1_peak_5197b	5	4676427	4676642	216	4676598	124	81.82041	NCU01459	4675945	4676687	+
sample_1_wt_rep1_peak_5203	5	4694594	4694689	96	4694642	4564	5242.01514	NCU01452	4694538	4695164	-
sample_1_wt_rep1_peak_5204a	5	4694774	4695082	309	4694832	1018	549.33875	NCU01452	4694538	4695164	-
sample_1_wt_rep1_peak_5204b	5	4694774	4695082	309	4694945	302	42.14695	NCU01452	4694538	4695164	-
sample_1_wt_rep1_peak_5204c	5	4694774	4695082	309	4695037	8557	12119.67383	NCU01452	4694538	4695164	-
sample_1_wt_rep1_peak_5206	5	4705705	4705806	102	4705761	643	853.93976	NCU01449	4705718	4706076	-
sample_1_wt_rep1_peak_5207	5	4705884	4705994	111	4705931	110	67.61402	NCU01449	4705718	4706076	-
sample_1_wt_rep1_peak_5210a	5	4717073	4717407	335	4717200	30	3.65767	NCU01445	4716904	4717467	+
sample_1_wt_rep1_peak_5210b	5	4717073	4717407	335	4717349	46	10.39866	NCU01445	4716904	4717467	+
sample_1_wt_rep1_peak_5216a	5	4734345	4734667	323	4734447	155	115.59498	NCU01440	4734286	4735131	-
sample_1_wt_rep1_peak_5216b	5	4734345	4734667	323	4734536	132	90.2477	NCU01440	4734286	4735131	-
sample_1_wt_rep1_peak_5217	5	4734826	4734948	123	4734891	227	203.64426	NCU01440	4734286	4735131	-
sample_1_wt_rep1_peak_5219	5	4746404	4746498	95	4746450	1584	2034.73657	NCU01438	4746171	4746874	-
sample_1_wt_rep1_peak_5220	5	4746642	4746732	91	4746689	326	207.53001	NCU01438	4746171	4746874	-
sample_1_wt_rep1_peak_5227a	5	4775799	4776087	289	4775896	96	54.17141	NCU01431	4775806	4776086	+
sample_1_wt_rep1_peak_5227b	5	4775799	4776087	289	4776053	113	70.59716	NCU01431	4775806	4776086	+
sample_1_wt_rep1_peak_5239	5	4856410	4856485	76	4856443	59	23.25958	NCU04105	4856194	4856856	+
sample_1_wt_rep1_peak_5240	5	4856738	4856821	84	4856776	428	495.33203	NCU04105	4856194	4856856	+
sample_1_wt_rep1_peak_5246	5	4874838	4874954	117	4874900	133	80.29672	NCU04111	4874846	4875446	-
sample_1_wt_rep1_peak_5247	5	4875378	4875463	86	4875418	162	109.99501	NCU04111	4874846	4875446	-
sample_1_wt_rep1_peak_5254	5	4912457	4912542	86	4912498	821	1070.29358	NCU04120	4912460	4913296	+
sample_1_wt_rep1_peak_5255	5	4912697	4912807	111	4912751	328	299.26413	NCU04120	4912460	4913296	+
sample_1_wt_rep1_peak_5263a	5	4957388	4957705	318	4957518	875	1276.24902	NCU04133	4957400	4957912	+
sample_1_wt_rep1_peak_5263b	5	4957388	4957705	318	4957657	48	15.75144	NCU04133	4957400	4957912	+
sample_1_wt_rep1_peak_5268a	5	4971320	4971539	220	4971370	5610	9111.4502	NCU04140	4970561	4971538	-
sample_1_wt_rep1_peak_5268b	5	4971320	4971539	220	4971500	311	136.8905	NCU04140	4970561	4971538	-
sample_1_wt_rep1_peak_5282a	5	5030366	5030562	197	5030423	73	34.04953	NCU04158	5029944	5030561	+
sample_1_wt_rep1_peak_5282b	5	5030366	5030562	197	5030508	46	14.49293	NCU04158	5029944	5030561	+
sample_1_wt_rep1_peak_5284	5	5035327	5035481	155	5035385	640	776.47174	NCU04160	5035160	5035745	+
sample_1_wt_rep1_peak_5285	5	5035664	5035745	82	5035702	132	80.03828	NCU04160	5035160	5035745	+
sample_1_wt_rep1_peak_5294	5	5088797	5088888	92	5088842	2843	3742.12305	NCU04173	5088780	5089247	+
sample_1_wt_rep1_peak_5295	5	5089102	5089246	145	5089195	2880	3807.20068	NCU04173	5088780	5089247	+
sample_1_wt_rep1_peak_5300	5	5117075	5117152	78	5117108	62	17.26749	NCU04179	5116643	5117351	+
sample_1_wt_rep1_peak_5301	5	5117242	5117331	90	5117283	741	907.5343	NCU04179	5116643	5117351	+
sample_1_wt_rep1_peak_5303a	5	5120534	5120726	193	5120586	193	121.59355	NCU04181	5120314	5120887	-
sample_1_wt_rep1_peak_5303b	5	5120534	5120726	193	5120675	354	307.75555	NCU04181	5120314	5120887	-
sample_1_wt_rep1_peak_5305	5	5136982	5137078	97	5137024	2381	3351.24878	NCU04185	5136262	5137468	+
sample_1_wt_rep1_peak_5306a	5	5137268	5137466	199	5137313	187	72.62461	NCU04185	5136262	5137468	+
sample_1_wt_rep1_peak_5306b	5	5137268	5137466	199	5137410	791	748.62146	NCU04185	5136262	5137468	+
sample_1_wt_rep1_peak_5307b	5	5140948	5141240	293	5141182	272	122.75489	NCU04188	5141014	5141785	-
sample_1_wt_rep1_peak_5308	5	5141651	5141727	77	5141688	352	192.47661	NCU04188	5141014	5141785	-
sample_1_wt_rep1_peak_5309	5	5143290	5143366	77	5143328	223	168.33807	NCU04189	5143236	5144121	-
sample_1_wt_rep1_peak_5310	5	5143578	5143673	96	5143622	807	1035.65063	NCU04189	5143236	5144121	-
sample_1_wt_rep1_peak_5312a	5	5160416	5160676	261	5160464	915	1073.6095	NCU04192	5160380	5160714	+
sample_1_wt_rep1_peak_5312b	5	5160416	5160676	261	5160622	995	1193.18042	NCU04192	5160380	5160714	+
sample_1_wt_rep1_peak_5316	5	5176749	5176823	75	5176785	37	9.29913	NCU04199	5176750	5177291	-
sample_1_wt_rep1_peak_5317	5	5176914	5177050	137	5177001	98	56.04119	NCU04199	5176750	5177291	-
sample_1_wt_rep1_peak_5326a	5	5238016	5238228	213	5238061	80	39.88599	NCU04216	5238007	5238498	-
sample_1_wt_rep1_peak_5326b	5	5238016	5238228	213	5238189	79	39.03575	NCU04216	5238007	5238498	-
sample_1_wt_rep1_peak_5330a	5	5273946	5274153	208	5274017	161	115.27058	NCU04224	5273838	5274172	+
sample_1_wt_rep1_peak_5330b	5	5273946	5274153	208	5274112	165	119.70793	NCU04224	5273838	5274172	+
sample_1_wt_rep1_peak_5332a	5	5281441	5281959	519	5281500	79	39.03575	NCU04227	5280880	5283048	+
sample_1_wt_rep1_peak_5332b	5	5281441	5281959	519	5281723	282	277.80453	NCU04227	5280880	5283048	+
sample_1_wt_rep1_peak_5334b	5	5294821	5294991	171	5294954	114	26.77042	NCU04232	5294906	5295583	-
sample_1_wt_rep1_peak_5335	5	5295096	5295278	183	5295183	1337	1562.67651	NCU04232	5294906	5295583	-
sample_1_wt_rep1_peak_5341	5	5327533	5327613	81	5327574	132	90.2477	NCU04242	5327537	5328783	-
sample_1_wt_rep1_peak_5342	5	5327732	5327811	80	5327771	126	83.90704	NCU04242	5327537	5328783	-
sample_1_wt_rep1_peak_5345a	5	5339963	5340383	421	5340039	305	303.86554	NCU04245	5339948	5340553	-
sample_1_wt_rep1_peak_5345b	5	5339963	5340383	421	5340160	46	14.49293	NCU04245	5339948	5340553	-
sample_1_wt_rep1_peak_5345c	5	5339963	5340383	421	5340332	262	244.86462	NCU04245	5339948	5340553	-
sample_1_wt_rep1_peak_5346	5	5340483	5340600	118	5340531	158	112.45671	NCU04245	5339948	5340553	-
sample_1_wt_rep1_peak_5348a	5	5345162	5345427	266	5345275	80	39.88599	NCU04246	5345130	5345634	+
sample_1_wt_rep1_peak_5348b	5	5345162	5345427	266	5345386	49	16.39377	NCU04246	5345130	5345634	+
sample_1_wt_rep1_peak_5353a	5	5359889	5360128	240	5359967	198	166.78285	NCU04251	5359920	5360353	-
sample_1_wt_rep1_peak_5353b	5	5359889	5360128	240	5360083	346	369.91278	NCU04251	5359920	5360353	-
sample_1_wt_rep1_peak_5354	5	5360265	5360357	93	5360310	104	61.75364	NCU04251	5359920	5360353	-
sample_1_wt_rep1_peak_5359	5	5386515	5386589	75	5386546	51	17.70375	NCU04256	5386441	5386831	+
sample_1_wt_rep1_peak_5360	5	5386698	5386775	78	5386739	70	31.63374	NCU04256	5386441	5386831	+
sample_1_wt_rep1_peak_5369	5	5446748	5446861	114	5446804	113	70.59716	NCU04270	5446523	5447322	+
sample_1_wt_rep1_peak_5370	5	5447025	5447124	100	5447068	308	314.53812	NCU04270	5446523	5447322	+
sample_1_wt_rep1_peak_5372a	5	5457019	5457430	412	5457111	981	1331.21204	NCU04272	5456971	5457423	+
sample_1_wt_rep1_peak_5372b	5	5457019	5457430	412	5457194	424	426.44016	NCU04272	5456971	5457423	+
sample_1_wt_rep1_peak_5372c	5	5457019	5457430	412	5457330	344	316.5224	NCU04272	5456971	5457423	+
sample_1_wt_rep1_peak_5385	5	5516126	5516200	75	5516163	43	12.67325	NCU04290	5515916	5517225	+
sample_1_wt_rep1_peak_5386	5	5517140	5517224	85	5517180	104	61.75364	NCU04290	5515916	5517225	+
sample_1_wt_rep1_peak_5394	5	5564400	5564543	144	5564458	508	418.47452	NCU04304	5564407	5564796	+
sample_1_wt_rep1_peak_5395	5	5564656	5564791	136	5564736	1747	2337.94263	NCU04304	5564407	5564796	+
sample_1_wt_rep1_peak_5399	5	5571483	5571559	77	5571520	130	68.8941	NCU04307	5571028	5572021	+
sample_1_wt_rep1_peak_5400	5	5571910	5572091	182	5571972	1195	1705.99475	NCU04307	5571028	5572021	+
sample_1_wt_rep1_peak_5405b	5	5592625	5592981	357	5592773	38	9.83541	NCU04316	5592737	5592955	-
sample_1_wt_rep1_peak_5405c	5	5592625	5592981	357	5592841	44	13.27048	NCU04316	5592737	5592955	-
sample_1_wt_rep1_peak_5405d	5	5592625	5592981	357	5592941	61	24.72221	NCU04316	5592737	5592955	-
sample_1_wt_rep1_peak_5419a	5	5650476	5650694	219	5650524	254	121.68516	NCU04333	5650474	5651596	-
sample_1_wt_rep1_peak_5419b	5	5650476	5650694	219	5650615	360	219.70554	NCU04333	5650474	5651596	-
sample_1_wt_rep1_peak_5433	5	5755900	5755982	83	5755941	2006	1913.1106	NCU08936	5755664	5756750	-
sample_1_wt_rep1_peak_5434a	5	5756455	5756725	271	5756497	5932	8371.01465	NCU08936	5755664	5756750	-
sample_1_wt_rep1_peak_5434b	5	5756455	5756725	271	5756667	1412	1143.02454	NCU08936	5755664	5756750	-
sample_1_wt_rep1_peak_5437	5	5770519	5770600	82	5770559	840	1056.48083	NCU08939	5769811	5770861	+
sample_1_wt_rep1_peak_5438	5	5770736	5770850	115	5770790	187	120.86494	NCU08939	5769811	5770861	+
sample_1_wt_rep1_peak_5439	5	5771495	5771582	88	5771538	117	52.11297	NCU08940	5771454	5772221	-
sample_1_wt_rep1_peak_5440	5	5771664	5771741	78	5771701	558	589.36346	NCU08940	5771454	5772221	-
sample_1_wt_rep1_peak_5441	5	5771977	5772076	100	5772032	490	491.84595	NCU08940	5771454	5772221	-
sample_1_wt_rep1_peak_5446a	5	5783697	5784016	320	5783737	118	67.64197	NCU08944	5783732	5784122	+
sample_1_wt_rep1_peak_5446b	5	5783697	5784016	320	5783842	95	49.77258	NCU08944	5783732	5784122	+
sample_1_wt_rep1_peak_5446c	5	5783697	5784016	320	5783978	148	102.05962	NCU08944	5783732	5784122	+
sample_1_wt_rep1_peak_5457	5	5825839	5825955	117	5825882	13682	22694.38086	NCU08960	5825731	5826543	+
sample_1_wt_rep1_peak_5458	5	5826051	5826126	76	5826087	432	117.17366	NCU08960	5825731	5826543	+
sample_1_wt_rep1_peak_5459a	5	5841055	5841284	230	5841093	46	14.49293	NCU08962	5841047	5841630	-
sample_1_wt_rep1_peak_5459b	5	5841055	5841284	230	5841234	81	40.74153	NCU08962	5841047	5841630	-
sample_1_wt_rep1_peak_5461	5	5849503	5849621	119	5849557	19286	30609.67188	NCU08964	5849450	5849919	+
sample_1_wt_rep1_peak_5462	5	5849823	5849902	80	5849861	1029	401.99466	NCU08964	5849450	5849919	+
sample_1_wt_rep1_peak_5463a	5	5856580	5856830	251	5856643	346	369.91278	NCU08965	5856387	5856873	+
sample_1_wt_rep1_peak_5463b	5	5856580	5856830	251	5856764	275	268.08783	NCU08965	5856387	5856873	+
sample_1_wt_rep1_peak_5469a	5	5883014	5883257	244	5883054	305	258.38773	NCU10061	5882968	5883339	-
sample_1_wt_rep1_peak_5469b	5	5883014	5883257	244	5883188	321	278.56155	NCU10061	5882968	5883339	-
sample_1_wt_rep1_peak_5485	5	6137587	6137668	82	6137626	388	326.66782	NCU07238	6137531	6138665	+
sample_1_wt_rep1_peak_5486	5	6138001	6138093	93	6138041	2391	3837.89673	NCU07238	6137531	6138665	+
sample_1_wt_rep1_peak_5493	5	6211388	6211462	75	6211427	43	12.67325	NCU07221	6211166	6211631	+
sample_1_wt_rep1_peak_5494	5	6211556	6211631	76	6211592	96	54.17141	NCU07221	6211166	6211631	+
sample_1_wt_rep1_peak_5509a	5	6334435	6334619	185	6334484	602	782.76349	NCU07178	6334421	6335580	-
sample_1_wt_rep1_peak_5509b	5	6334435	6334619	185	6334579	50	17.0446	NCU07178	6334421	6335580	-
sample_1_wt_rep1_peak_5510a	5	6335036	6335214	179	6335075	49	16.39377	NCU07178	6334421	6335580	-
sample_1_wt_rep1_peak_5510b	5	6335036	6335214	179	6335176	94	52.3194	NCU07178	6334421	6335580	-
sample_1_wt_rep1_peak_5517	5	6354351	6354432	82	6354389	76	33.12195	NCU07173	6353930	6354748	+
sample_1_wt_rep1_peak_5518a	5	6354623	6354872	250	6354709	775	1050.75659	NCU07173	6353930	6354748	+
sample_1_wt_rep1_peak_5599a	6	517190	517412	223	517231	123	74.73998	NCU04718	516816	518246	+
sample_1_wt_rep1_peak_5599b	6	517190	517412	223	517372	75	32.23432	NCU04718	516816	518246	+
sample_1_wt_rep1_peak_5600a	6	517554	517777	224	517630	260	234.0295	NCU04718	516816	518246	+
sample_1_wt_rep1_peak_5600b	6	517554	517777	224	517722	57	19.32725	NCU04718	516816	518246	+
sample_1_wt_rep1_peak_5601	6	517903	518011	109	517950	997	1456.10596	NCU04718	516816	518246	+
sample_1_wt_rep1_peak_5602a	6	534856	535104	249	534896	86	45.09667	NCU04720	534862	535144	-
sample_1_wt_rep1_peak_5602b	6	534856	535104	249	535023	454	536.58789	NCU04720	534862	535144	-
sample_1_wt_rep1_peak_5610a	6	574967	575326	360	575038	206	144.98044	NCU04730	574929	575353	-
sample_1_wt_rep1_peak_5610b	6	574967	575326	360	575140	59	15.62659	NCU04730	574929	575353	-
sample_1_wt_rep1_peak_5611	6	581661	581735	75	581697	38	9.83541	NCU04731	581298	582164	-
sample_1_wt_rep1_peak_5612	6	581969	582060	92	582015	206	176.77925	NCU04731	581298	582164	-
sample_1_wt_rep1_peak_5616	6	620097	620174	78	620134	88	46.87375	NCU04736	619987	620621	+
sample_1_wt_rep1_peak_5617	6	620454	620619	166	620570	275	268.08783	NCU04736	619987	620621	+
sample_1_wt_rep1_peak_5622	6	637754	637844	91	637796	203	173.01463	NCU04742	637168	638173	+
sample_1_wt_rep1_peak_5623a	6	637983	638176	194	638025	265	254.34081	NCU04742	637168	638173	+
sample_1_wt_rep1_peak_5623b	6	637983	638176	194	638137	54	19.72971	NCU04742	637168	638173	+
sample_1_wt_rep1_peak_5629	6	657472	657550	79	657511	67	29.27232	NCU04747	657063	657867	+
sample_1_wt_rep1_peak_5630a	6	657667	657839	173	657714	194	161.83653	NCU04747	657063	657867	+
sample_1_wt_rep1_peak_5630b	6	657667	657839	173	657828	50	17.0446	NCU04747	657063	657867	+
sample_1_wt_rep1_peak_5633a	6	683934	684136	203	683970	53	19.04646	NCU04754	683635	684126	-
sample_1_wt_rep1_peak_5633b	6	683934	684136	203	684098	45	13.8771	NCU04754	683635	684126	-
sample_1_wt_rep1_peak_5636	6	702108	702217	110	702151	239	155.08405	NCU04759	702104	702805	+
sample_1_wt_rep1_peak_5637	6	702322	702421	100	702375	1703	2484.59204	NCU04759	702104	702805	+
sample_1_wt_rep1_peak_5675	6	862885	862970	86	862930	713	963.18781	NCU04799	862886	863686	-
sample_1_wt_rep1_peak_5676a	6	863358	863603	246	863399	99	54.8753	NCU04799	862886	863686	-
sample_1_wt_rep1_peak_5676b	6	863358	863603	246	863555	574	727.85956	NCU04799	862886	863686	-
sample_1_wt_rep1_peak_5680a	6	879196	879419	224	879243	859	1207.26697	NCU04803	879199	879451	-
sample_1_wt_rep1_peak_5680b	6	879196	879419	224	879378	68	27.43221	NCU04803	879199	879451	-
sample_1_wt_rep1_peak_5683a	6	895520	895790	271	895610	201	170.51547	NCU04807	895395	895789	+
sample_1_wt_rep1_peak_5683b	6	895520	895790	271	895745	54	19.72971	NCU04807	895395	895789	+
sample_1_wt_rep1_peak_5698	6	960960	961037	78	960997	139	97.79263	NCU04826	960869	961340	+
sample_1_wt_rep1_peak_5699	6	961192	961341	150	961286	792	1121.6698	NCU04826	960869	961340	+
sample_1_wt_rep1_peak_5710	6	1021772	1021882	111	1021818	115	72.60491	NCU04840	1021706	1022176	+
sample_1_wt_rep1_peak_5711a	6	1021992	1022169	178	1022025	40	10.93999	NCU04840	1021706	1022176	+
sample_1_wt_rep1_peak_5711b	6	1021992	1022169	178	1022130	140	98.88301	NCU04840	1021706	1022176	+
sample_1_wt_rep1_peak_5712a	6	1026130	1026321	192	1026179	80	39.88599	NCU04841	1026007	1026751	+
sample_1_wt_rep1_peak_5712b	6	1026130	1026321	192	1026276	252	236.71422	NCU04841	1026007	1026751	+
sample_1_wt_rep1_peak_5713	6	1026561	1026673	113	1026628	48	15.75144	NCU04841	1026007	1026751	+
sample_1_wt_rep1_peak_5728	6	1125145	1125233	89	1125189	85	44.21552	NCU09789	1125094	1127142	-
sample_1_wt_rep1_peak_5730	6	1126964	1127112	149	1127064	79	39.03575	NCU09789	1125094	1127142	-
sample_1_wt_rep1_peak_5732	6	1144564	1144641	78	1144602	52	18.37109	NCU09792	1144526	1145119	+
sample_1_wt_rep1_peak_5733	6	1144962	1145079	118	1145021	263	251.61076	NCU09792	1144526	1145119	+
sample_1_wt_rep1_peak_5767	6	1377021	1377135	115	1377087	5809	9600.94238	NCU05599	1376931	1377631	+
sample_1_wt_rep1_peak_5768	6	1377348	1377422	75	1377382	155	34.27322	NCU05599	1376931	1377631	+
sample_1_wt_rep1_peak_5816b	6	1629069	1629333	265	1629281	195	163.06981	NCU05521	1629166	1629863	-
sample_1_wt_rep1_peak_5817	6	1629555	1629675	121	1629628	224	199.75322	NCU05521	1629166	1629863	-
sample_1_wt_rep1_peak_5818	6	1629813	1629897	85	1629856	157	117.87174	NCU05521	1629166	1629863	-
sample_1_wt_rep1_peak_5835a	6	1720745	1721007	263	1720806	5430	8630.14941	NCU05498	1720685	1721046	-
sample_1_wt_rep1_peak_5835b	6	1720745	1721007	263	1720942	763	584.30872	NCU05498	1720685	1721046	-
sample_1_wt_rep1_peak_5844	6	1762257	1762376	120	1762306	108	65.64463	NCU05485	1762214	1762755	+
sample_1_wt_rep1_peak_5845a	6	1762471	1762700	230	1762530	225	201.04831	NCU05485	1762214	1762755	+
sample_1_wt_rep1_peak_5845b	6	1762471	1762700	230	1762657	131	89.18266	NCU05485	1762214	1762755	+
sample_1_wt_rep1_peak_5847a	6	1785509	1785692	184	1785535	33	7.26696	NCU10011	1785232	1785668	-
sample_1_wt_rep1_peak_5847b	6	1785509	1785692	184	1785642	206	176.77925	NCU10011	1785232	1785668	-
sample_1_wt_rep1_peak_5848	6	1789989	1790104	116	1790060	207	178.03831	NCU10012	1789749	1790419	+
sample_1_wt_rep1_peak_5849	6	1790306	1790424	119	1790363	173	136.46895	NCU10012	1789749	1790419	+
sample_1_wt_rep1_peak_5869a	6	1970253	1970480	228	1970300	327	341.98672	NCU03870	1970126	1970769	+
sample_1_wt_rep1_peak_5869b	6	1970253	1970480	228	1970440	231	208.85886	NCU03870	1970126	1970769	+
sample_1_wt_rep1_peak_5870	6	1970592	1970729	138	1970675	148	107.7146	NCU03870	1970126	1970769	+
sample_1_wt_rep1_peak_5871a	6	1974069	1974495	427	1974191	249	154.8195	NCU11263	1974068	1974542	+
sample_1_wt_rep1_peak_5871b	6	1974069	1974495	427	1974347	125	46.39947	NCU11263	1974068	1974542	+
sample_1_wt_rep1_peak_5871c	6	1974069	1974495	427	1974458	63	10.4419	NCU11263	1974068	1974542	+
sample_1_wt_rep1_peak_5875a	6	1995275	1995635	361	1995312	342	288.48761	NCU03875	1995069	1995568	+
sample_1_wt_rep1_peak_5875b	6	1995275	1995635	361	1995455	87	29.15297	NCU03875	1995069	1995568	+
sample_1_wt_rep1_peak_5877a	6	2002563	2002867	305	2002606	584	751.89282	NCU03877	2002283	2003189	+
sample_1_wt_rep1_peak_5877b	6	2002563	2002867	305	2002713	27	4.5924	NCU03877	2002283	2003189	+
sample_1_wt_rep1_peak_5877c	6	2002563	2002867	305	2002837	29	5.43034	NCU03877	2002283	2003189	+
sample_1_wt_rep1_peak_5878a	6	2016888	2017078	191	2016941	78	38.19088	NCU03880	2016824	2017166	-
sample_1_wt_rep1_peak_5878b	6	2016888	2017078	191	2017038	83	42.46829	NCU03880	2016824	2017166	-
sample_1_wt_rep1_peak_5890a	6	2066838	2067035	198	2066883	50	17.0446	NCU03892	2066777	2067252	+
sample_1_wt_rep1_peak_5890b	6	2066838	2067035	198	2067002	40	10.93999	NCU03892	2066777	2067252	+
sample_1_wt_rep1_peak_5891a	6	2075454	2075768	315	2075549	166	76.45116	NCU03893	2075235	2075786	+
sample_1_wt_rep1_peak_5891b	6	2075454	2075768	315	2075688	2468	3847.09204	NCU03893	2075235	2075786	+
sample_1_wt_rep1_peak_5892	6	2076685	2076787	103	2076733	311	216.30028	NCU03894	2076684	2077621	-
