distance_from_stop	ck-1a	upf1	set-1	prd-1	pabp-2	set-2	wc-2	frq	csp-1	pkac-1	frh	NCU06565	cka	ckb-1	rco-1	nab2
874	67.5	0	8.5	281	0	26.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
875	68.5	0	9	281	0	26.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
876	71.5	0	9	281	0	24.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
877	72.5	0	9	281	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
878	72.5	0	9	281	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
879	72.5	0	11.5	281	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
880	72.5	0	11.5	273.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
881	72.5	0	12.5	182.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
882	73	0	12.5	177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
883	73	0	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
884	73	0	23.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
885	74.5	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
886	74.5	0	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
887	74.5	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
888	78	0	37.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
889	79	0	99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
890	81	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
891	81	0	122.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
892	83	0	132.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
893	87.5	0.5	140.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
894	88.5	0.5	163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
895	89.5	0.5	166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
896	89.5	0.5	167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
897	93.5	0.5	169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
898	96	0.5	170.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
899	98	0.5	171.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
900	98	0.5	172.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
901	98.5	0.5	172.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
902	100	0.5	173.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
903	100	0.5	174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
904	102.5	0.5	174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
905	104.5	0.5	175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
906	106	0.5	176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
907	107	0.5	176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
908	108	0.5	176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
909	116	0.5	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
910	112.5	0.5	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
911	112.5	0.5	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
912	112	0.5	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
913	112.5	0.5	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
914	113	0.5	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
915	113.5	0.5	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
916	113	0.5	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
917	113	0.5	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
918	114.5	0.5	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
919	117	0.5	181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
920	118	0.5	181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
921	118.5	0.5	181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
922	134.5	0.5	181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
923	136.5	0.5	181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
924	137	0.5	182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
925	137.5	0.5	182.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
926	139	0.5	182.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
927	137.5	0.5	183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
928	137.5	0.5	183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
929	138.5	0.5	183.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
930	138.5	0.5	183.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
931	137	0.5	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
932	137.5	0.5	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
933	137.5	0.5	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
934	137.5	0.5	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
935	137.5	0.5	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
936	137.5	0.5	183.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
937	137.5	0.5	183.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
938	133.5	0.5	183.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
939	134	0.5	183.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
940	133.5	0.5	181.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
941	135	0.5	176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
942	135	0.5	176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
943	135.5	0.5	176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
944	135.5	0.5	175.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
945	132	0.5	175.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
946	132	0.5	173.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
947	132.5	0.5	173.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
948	132	0.5	173.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
949	128.5	0.5	173.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
950	83.5	0.5	173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
951	81	0.5	173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
952	81	0.5	173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
953	81.5	0.5	173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
954	82	0.5	173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
955	82	0.5	171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
956	82	0.5	170.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
957	82	0.5	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
958	81.5	1.5	167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
959	81.5	2	155.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
960	81.5	2	149.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
961	80.5	2	148.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
962	80.5	2	141.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
963	80	2	137.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
964	77	2	120.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
965	75	2	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
966	70.5	13.5	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
967	70.5	15.5	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
968	68	18	34.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
969	59	18	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
970	57.5	18.5	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
971	56.5	20	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
972	56.5	49.5	9.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
973	52	58.5	9.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
974	49	60	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
975	47.5	77.5	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
976	47.5	79.5	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
977	45.5	91.5	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
978	44.5	95	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
979	45	100.5	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
980	45	102	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
981	45	110.5	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
982	44.5	112	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
983	44	112	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
984	43.5	112.5	6.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
985	36.5	113	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
986	36.5	113	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
987	36.5	113	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
988	35.5	113	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
989	35.5	113.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
990	35	113.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
991	35	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
992	35	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
993	34.5	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
994	34	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
995	32	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
996	31	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
997	29	116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
998	10	116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
999	8.5	116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1000	8.5	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1001	9	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1002	8.5	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1003	8.5	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1004	8.5	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1005	8.5	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1006	8.5	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1007	8.5	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1008	8.5	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1009	8.5	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1010	8.5	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1011	8.5	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1012	8.5	119.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1013	8.5	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1014	8.5	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1015	7.5	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1016	6	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1017	2	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1018	2	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1019	2	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1020	2	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021	2	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1022	2.5	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1023	3	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1024	3.5	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1025	3.5	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1026	3.5	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1027	4	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1028	4	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1029	4	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1030	4	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1031	4.5	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1032	4.5	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1033	4.5	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1034	5.5	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1035	5.5	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1036	5.5	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1037	7.5	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1038	8	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1039	8	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1040	8	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1041	11.5	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1042	11.5	93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1043	11.5	92.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1044	12	92.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1045	12	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1046	12	92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1047	12	90.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1048	12	35.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1049	16.5	35.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1050	16.5	35.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1051	20	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1052	27	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1053	39	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1054	46.5	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1055	46	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1056	46.5	16.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1057	47	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1058	48.5	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1059	48.5	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1060	50	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1061	50	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1062	51	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1063	52	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1064	53	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1065	54.5	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1066	55.5	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1067	56.5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1068	56.5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1069	57.5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1070	58	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1071	58.5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1072	59	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1073	59	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1074	60	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1075	61	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1076	62.5	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1077	62.5	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1078	62	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1079	62.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1080	62.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1081	63	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1082	67.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1083	67.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1084	69	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1085	69	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1086	69	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1087	70.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1088	70.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1089	70.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1090	71	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091	71	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1092	71	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1093	71	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1094	71	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1095	71	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1096	74	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1097	74	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1098	73.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1099	73	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1100	72.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1101	75.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1102	75.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1103	75.5	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1104	76.5	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1105	76.5	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1106	76.5	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1107	76	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1108	76	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1109	76	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1110	75	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1111	75	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1112	74.5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1113	73	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1114	72.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1115	72.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	72.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1117	69.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1118	69.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1119	69.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1120	69.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1121	70	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1122	70	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1123	70	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1124	69.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1125	64.5	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1126	64.5	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1127	61.5	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1128	49.5	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1129	25.5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1130	24.5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1131	24.5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1132	24.5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1133	24.5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1134	32	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1135	34.5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1136	35	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1137	37	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1138	39	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1139	42	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1140	40	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1141	41.5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1142	41.5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1143	42	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1144	42	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1145	44	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1146	44.5	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1147	55	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1148	55	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
