peak_label	chr	start_coord	end_coord	length_peak	abs_summit_coord	pileup_height	neg_log10_pvalue	gene_3UTR	UTR_start	UTR_end	UTR_strand
sample_3_wt_rep2_peak_5065b	5	3600555	3600851	297	3600799	292	280.63867	NCU01309	3600343	3601028	+
sample_3_wt_rep2_peak_5066	5	3600935	3601011	77	3600993	92	47.25846	NCU01309	3600343	3601028	+
sample_3_wt_rep2_peak_5070a	5	3641695	3641922	228	3641742	2611	3300.7478	NCU01317	3640958	3641950	-
sample_3_wt_rep2_peak_5070b	5	3641695	3641922	228	3641874	3440	4752.28662	NCU01317	3640958	3641950	-
sample_3_wt_rep2_peak_5081	5	3685914	3686004	91	3685957	829	880.05707	NCU01332	3685518	3686333	+
sample_3_wt_rep2_peak_5082a	5	3686113	3686421	309	3686168	902	988.59863	NCU01332	3685518	3686333	+
sample_3_wt_rep2_peak_5082b	5	3686113	3686421	309	3686275	531	465.76715	NCU01332	3685518	3686333	+
sample_3_wt_rep2_peak_5083b	5	3692616	3693027	412	3692813	82	38.77214	NCU01335	3692753	3693392	-
sample_3_wt_rep2_peak_5083c	5	3692616	3693027	412	3692980	120	73.34975	NCU01335	3692753	3693392	-
sample_3_wt_rep2_peak_5100a	5	3769268	3769483	216	3769312	153	107.67885	NCU01360	3769059	3769528	-
sample_3_wt_rep2_peak_5100b	5	3769268	3769483	216	3769441	608	769.3634	NCU01360	3769059	3769528	-
sample_3_wt_rep2_peak_5140a	5	4007871	4008254	384	4007912	4194	6283.25098	NCU01418	4007434	4008408	-
sample_3_wt_rep2_peak_5140b	5	4007871	4008254	384	4008158	1476	1557.81946	NCU01418	4007434	4008408	-
sample_3_wt_rep2_peak_5158a	5	4126148	4126373	226	4126201	2604	2818.59473	NCU06651	4126141	4126956	-
sample_3_wt_rep2_peak_5158b	5	4126148	4126373	226	4126335	643	333.23575	NCU06651	4126141	4126956	-
sample_3_wt_rep2_peak_5163a	5	4145320	4145698	379	4145370	359	375.4408	NCU06656	4145313	4145820	-
sample_3_wt_rep2_peak_5163b	5	4145320	4145698	379	4145574	60	22.02925	NCU06656	4145313	4145820	-
sample_3_wt_rep2_peak_5163c	5	4145320	4145698	379	4145650	109	62.72523	NCU06656	4145313	4145820	-
sample_3_wt_rep2_peak_5178a	5	4229574	4229808	235	4229624	520	623.888	NCU06678	4229535	4229842	-
sample_3_wt_rep2_peak_5178b	5	4229574	4229808	235	4229769	215	180.06993	NCU06678	4229535	4229842	-
sample_3_wt_rep2_peak_5182	5	4266286	4266361	76	4266322	87	39.8792	NCU06684	4266022	4267333	+
sample_3_wt_rep2_peak_5183	5	4266636	4266816	181	4266762	679	863.78247	NCU06684	4266022	4267333	+
sample_3_wt_rep2_peak_5184	5	4266911	4267002	92	4266960	457	505.72931	NCU06684	4266022	4267333	+
sample_3_wt_rep2_peak_5185	5	4267250	4267423	174	4267304	256	222.53619	NCU06684	4266022	4267333	+
sample_3_wt_rep2_peak_5186a	5	4281755	4282073	319	4281813	698	923.86627	NCU06687	4281380	4282081	+
sample_3_wt_rep2_peak_5186b	5	4281755	4282073	319	4281895	63	24.13552	NCU06687	4281380	4282081	+
sample_3_wt_rep2_peak_5186c	5	4281755	4282073	319	4281993	98	52.57591	NCU06687	4281380	4282081	+
sample_3_wt_rep2_peak_5190a	5	4300710	4300938	229	4300749	365	384.21078	NCU06694	4300693	4301538	-
sample_3_wt_rep2_peak_5190b	5	4300710	4300938	229	4300899	73	31.57634	NCU06694	4300693	4301538	-
sample_3_wt_rep2_peak_5191	5	4306814	4306888	75	4306849	51	16.10151	NCU06695	4306834	4307277	+
sample_3_wt_rep2_peak_5192a	5	4306966	4307415	450	4307006	47	13.67339	NCU06695	4306834	4307277	+
sample_3_wt_rep2_peak_5192b	5	4306966	4307415	450	4307104	943	1368.3894	NCU06695	4306834	4307277	+
sample_3_wt_rep2_peak_5192c	5	4306966	4307415	450	4307220	256	232.36244	NCU06695	4306834	4307277	+
sample_3_wt_rep2_peak_5203b	5	4350492	4350753	262	4350712	88	43.80547	NCU06709	4350372	4350934	-
sample_3_wt_rep2_peak_5204	5	4350843	4350918	76	4350880	222	188.77544	NCU06709	4350372	4350934	-
sample_3_wt_rep2_peak_5211a	5	4375561	4375762	202	4375597	73	31.57634	NCU06718	4375552	4376446	-
sample_3_wt_rep2_peak_5211b	5	4375561	4375762	202	4375716	203	165.37663	NCU06718	4375552	4376446	-
sample_3_wt_rep2_peak_5225a	5	4479602	4479855	254	4479673	543	661.32812	NCU09529	4479425	4479962	-
sample_3_wt_rep2_peak_5225b	5	4479602	4479855	254	4479819	33	6.37209	NCU09529	4479425	4479962	-
sample_3_wt_rep2_peak_5242a	5	4594189	4594555	367	4594236	110	63.67217	NCU01479	4594146	4594614	-
sample_3_wt_rep2_peak_5242b	5	4594189	4594555	367	4594404	224	191.28032	NCU01479	4594146	4594614	-
sample_3_wt_rep2_peak_5245	5	4605881	4605964	84	4605923	302	294.39972	NCU01477	4605706	4606477	-
sample_3_wt_rep2_peak_5246	5	4606387	4606481	95	4606434	129	82.36573	NCU01477	4605706	4606477	-
sample_3_wt_rep2_peak_5254a	5	4628810	4629223	414	4628852	41	10.29966	NCU01471	4628534	4629324	-
sample_3_wt_rep2_peak_5254b	5	4628810	4629223	414	4628972	77	34.71963	NCU01471	4628534	4629324	-
sample_3_wt_rep2_peak_5254c	5	4628810	4629223	414	4629119	87	42.95417	NCU01471	4628534	4629324	-
sample_3_wt_rep2_peak_5259a	5	4647572	4647863	292	4647609	55	18.66039	NCU01465	4647463	4647881	-
sample_3_wt_rep2_peak_5259b	5	4647572	4647863	292	4647730	300	291.63589	NCU01465	4647463	4647881	-
sample_3_wt_rep2_peak_5259c	5	4647572	4647863	292	4647824	59	21.34102	NCU01465	4647463	4647881	-
sample_3_wt_rep2_peak_5263	5	4676022	4676096	75	4676063	32	5.93271	NCU01459	4675945	4676687	+
sample_3_wt_rep2_peak_5264a	5	4676425	4676641	217	4676469	175	132.31471	NCU01459	4675945	4676687	+
sample_3_wt_rep2_peak_5264b	5	4676425	4676641	217	4676597	152	106.58997	NCU01459	4675945	4676687	+
sample_3_wt_rep2_peak_5268	5	4694596	4694689	94	4694641	3997	4028.91846	NCU01452	4694538	4695164	-
sample_3_wt_rep2_peak_5269a	5	4694775	4695082	308	4694831	853	340.75415	NCU01452	4694538	4695164	-
sample_3_wt_rep2_peak_5269b	5	4694775	4695082	308	4695037	12632	18902.75	NCU01452	4694538	4695164	-
sample_3_wt_rep2_peak_5272	5	4705716	4705805	90	4705761	480	559.83618	NCU01449	4705718	4706076	-
sample_3_wt_rep2_peak_5273	5	4705886	4705995	110	4705933	123	76.32398	NCU01449	4705718	4706076	-
sample_3_wt_rep2_peak_5276	5	4717085	4717180	96	4717102	34	4.86129	NCU01445	4716904	4717467	+
sample_3_wt_rep2_peak_5277	5	4717295	4717407	113	4717343	78	29.60294	NCU01445	4716904	4717467	+
sample_3_wt_rep2_peak_5283a	5	4734344	4734668	325	4734447	216	181.30763	NCU01440	4734286	4735131	-
sample_3_wt_rep2_peak_5283b	5	4734344	4734668	325	4734538	140	93.74921	NCU01440	4734286	4735131	-
sample_3_wt_rep2_peak_5283c	5	4734344	4734668	325	4734630	38	8.74506	NCU01440	4734286	4735131	-
sample_3_wt_rep2_peak_5284	5	4734769	4734948	180	4734884	240	211.59113	NCU01440	4734286	4735131	-
sample_3_wt_rep2_peak_5286	5	4746409	4746498	90	4746451	1710	2170.84839	NCU01438	4746171	4746874	-
sample_3_wt_rep2_peak_5287	5	4746644	4746731	88	4746689	313	180.71474	NCU01438	4746171	4746874	-
sample_3_wt_rep2_peak_5294a	5	4775798	4776087	290	4775875	83	39.59843	NCU01431	4775806	4776086	+
sample_3_wt_rep2_peak_5294b	5	4775798	4776087	290	4776050	113	66.53615	NCU01431	4775806	4776086	+
sample_3_wt_rep2_peak_5307	5	4856410	4856485	76	4856443	62	21.59647	NCU04105	4856194	4856856	+
sample_3_wt_rep2_peak_5308	5	4856738	4856821	84	4856776	594	724.59424	NCU04105	4856194	4856856	+
sample_3_wt_rep2_peak_5313	5	4874848	4874954	107	4874903	148	91.84103	NCU04111	4874846	4875446	-
sample_3_wt_rep2_peak_5314	5	4875378	4875463	86	4875419	153	96.87234	NCU04111	4874846	4875446	-
sample_3_wt_rep2_peak_5321	5	4912457	4912542	86	4912498	939	1261.45618	NCU04120	4912460	4913296	+
sample_3_wt_rep2_peak_5322	5	4912698	4912804	107	4912751	301	258.51184	NCU04120	4912460	4913296	+
sample_3_wt_rep2_peak_5331a	5	4957358	4957730	373	4957518	921	1327.22241	NCU04133	4957400	4957912	+
sample_3_wt_rep2_peak_5331b	5	4957358	4957730	373	4957669	56	19.31946	NCU04133	4957400	4957912	+
sample_3_wt_rep2_peak_5335a	5	4971320	4971539	220	4971371	5755	9358.12695	NCU04140	4970561	4971538	-
sample_3_wt_rep2_peak_5335b	5	4971320	4971539	220	4971499	338	156.34973	NCU04140	4970561	4971538	-
sample_3_wt_rep2_peak_5347a	5	5030365	5030565	201	5030419	117	70.40762	NCU04158	5029944	5030561	+
sample_3_wt_rep2_peak_5347b	5	5030365	5030565	201	5030513	70	29.27947	NCU04158	5029944	5030561	+
sample_3_wt_rep2_peak_5349a	5	5035231	5035483	253	5035268	42	7.68309	NCU04160	5035160	5035745	+
sample_3_wt_rep2_peak_5349b	5	5035231	5035483	253	5035384	600	692.51978	NCU04160	5035160	5035745	+
sample_3_wt_rep2_peak_5350	5	5035664	5035745	82	5035702	150	95.64946	NCU04160	5035160	5035745	+
sample_3_wt_rep2_peak_5358	5	5088796	5088887	92	5088842	2732	3463.99707	NCU04173	5088780	5089247	+
sample_3_wt_rep2_peak_5359	5	5089111	5089246	136	5089195	3530	4861.50781	NCU04173	5088780	5089247	+
sample_3_wt_rep2_peak_5363	5	5117065	5117152	88	5117102	74	22.50887	NCU04179	5116643	5117351	+
sample_3_wt_rep2_peak_5364	5	5117242	5117331	90	5117284	710	830.68488	NCU04179	5116643	5117351	+
sample_3_wt_rep2_peak_5366a	5	5120534	5120726	193	5120585	212	135.17679	NCU04181	5120314	5120887	-
sample_3_wt_rep2_peak_5366b	5	5120534	5120726	193	5120676	345	286.14542	NCU04181	5120314	5120887	-
sample_3_wt_rep2_peak_5369	5	5136806	5136880	75	5136842	134	39.8647	NCU04185	5136262	5137468	+
sample_3_wt_rep2_peak_5370	5	5136982	5137073	92	5137023	1933	2599.21484	NCU04185	5136262	5137468	+
sample_3_wt_rep2_peak_5371a	5	5137267	5137466	200	5137313	171	64.78503	NCU04185	5136262	5137468	+
sample_3_wt_rep2_peak_5371b	5	5137267	5137466	200	5137408	644	570.96265	NCU04185	5136262	5137468	+
sample_3_wt_rep2_peak_5372b	5	5140948	5141240	293	5141180	345	191.9938	NCU04188	5141014	5141785	-
sample_3_wt_rep2_peak_5373	5	5141650	5141727	78	5141689	438	283.94598	NCU04188	5141014	5141785	-
sample_3_wt_rep2_peak_5374	5	5143290	5143366	77	5143327	198	130.11568	NCU04189	5143236	5144121	-
sample_3_wt_rep2_peak_5375	5	5143584	5143675	92	5143622	840	1046.41821	NCU04189	5143236	5144121	-
sample_3_wt_rep2_peak_5377a	5	5160416	5160676	261	5160464	798	903.237	NCU04192	5160380	5160714	+
sample_3_wt_rep2_peak_5377b	5	5160416	5160676	261	5160624	989	1196.85315	NCU04192	5160380	5160714	+
sample_3_wt_rep2_peak_5382	5	5176749	5176823	75	5176771	40	9.77115	NCU04199	5176750	5177291	-
sample_3_wt_rep2_peak_5383	5	5176914	5177048	135	5177004	122	75.32905	NCU04199	5176750	5177291	-
sample_3_wt_rep2_peak_5391a	5	5238016	5238227	212	5238065	133	86.46036	NCU04216	5238007	5238498	-
sample_3_wt_rep2_peak_5391b	5	5238016	5238227	212	5238189	63	24.13552	NCU04216	5238007	5238498	-
sample_3_wt_rep2_peak_5394a	5	5273954	5274153	200	5274018	177	119.25595	NCU04224	5273838	5274172	+
sample_3_wt_rep2_peak_5394b	5	5273954	5274153	200	5274113	200	144.23842	NCU04224	5273838	5274172	+
sample_3_wt_rep2_peak_5396	5	5281434	5281561	128	5281484	87	42.95417	NCU04227	5280880	5283048	+
sample_3_wt_rep2_peak_5397a	5	5281644	5281959	316	5281725	351	363.81512	NCU04227	5280880	5283048	+
sample_3_wt_rep2_peak_5399b	5	5294821	5295018	198	5294955	149	46.53075	NCU04232	5294906	5295583	-
sample_3_wt_rep2_peak_5400	5	5295096	5295277	182	5295182	1437	1713.3573	NCU04232	5294906	5295583	-
sample_3_wt_rep2_peak_5406	5	5327532	5327613	82	5327574	172	128.88168	NCU04242	5327537	5328783	-
sample_3_wt_rep2_peak_5407	5	5327734	5327817	84	5327772	138	91.65102	NCU04242	5327537	5328783	-
sample_3_wt_rep2_peak_5410a	5	5339962	5340383	422	5340036	360	363.54214	NCU04245	5339948	5340553	-
sample_3_wt_rep2_peak_5410b	5	5339962	5340383	422	5340168	32	5.5852	NCU04245	5339948	5340553	-
sample_3_wt_rep2_peak_5410c	5	5339962	5340383	422	5340333	247	210.99396	NCU04245	5339948	5340553	-
sample_3_wt_rep2_peak_5411	5	5340488	5340600	113	5340539	145	90.77237	NCU04245	5339948	5340553	-
sample_3_wt_rep2_peak_5413a	5	5345170	5345418	249	5345269	99	53.47764	NCU04246	5345130	5345634	+
sample_3_wt_rep2_peak_5413b	5	5345170	5345418	249	5345380	52	16.72934	NCU04246	5345130	5345634	+
sample_3_wt_rep2_peak_5418a	5	5359890	5360130	241	5359965	172	128.88168	NCU04251	5359920	5360353	-
sample_3_wt_rep2_peak_5418b	5	5359890	5360130	241	5360083	338	345.09229	NCU04251	5359920	5360353	-
sample_3_wt_rep2_peak_5419	5	5360265	5360357	93	5360310	110	63.67217	NCU04251	5359920	5360353	-
sample_3_wt_rep2_peak_5425	5	5386509	5386590	82	5386545	77	34.71963	NCU04256	5386441	5386831	+
sample_3_wt_rep2_peak_5426	5	5386698	5386827	130	5386739	111	64.62299	NCU04256	5386441	5386831	+
sample_3_wt_rep2_peak_5435	5	5446747	5446863	117	5446804	148	102.26286	NCU04270	5446523	5447322	+
sample_3_wt_rep2_peak_5436	5	5447025	5447118	94	5447068	336	342.23083	NCU04270	5446523	5447322	+
sample_3_wt_rep2_peak_5438a	5	5457031	5457430	400	5457111	1268	1717.83008	NCU04272	5456971	5457423	+
sample_3_wt_rep2_peak_5438b	5	5457031	5457430	400	5457195	595	616.98804	NCU04272	5456971	5457423	+
sample_3_wt_rep2_peak_5438c	5	5457031	5457430	400	5457344	357	295.60239	NCU04272	5456971	5457423	+
sample_3_wt_rep2_peak_5451	5	5516123	5516200	78	5516160	64	24.8511	NCU04290	5515916	5517225	+
sample_3_wt_rep2_peak_5452	5	5517140	5517224	85	5517180	109	62.72523	NCU04290	5515916	5517225	+
sample_3_wt_rep2_peak_5460	5	5564398	5564543	146	5564458	526	421.81616	NCU04304	5564407	5564796	+
sample_3_wt_rep2_peak_5461	5	5564659	5564790	132	5564737	1961	2646.18774	NCU04304	5564407	5564796	+
sample_3_wt_rep2_peak_5465	5	5571483	5571559	77	5571521	193	121.65391	NCU04307	5571028	5572021	+
sample_3_wt_rep2_peak_5466a	5	5571915	5572095	181	5571973	1322	1874.18811	NCU04307	5571028	5572021	+
sample_3_wt_rep2_peak_5470b	5	5592625	5592981	357	5592762	57	19.986	NCU04316	5592737	5592955	-
sample_3_wt_rep2_peak_5470c	5	5592625	5592981	357	5592843	63	24.13552	NCU04316	5592737	5592955	-
sample_3_wt_rep2_peak_5470d	5	5592625	5592981	357	5592941	62	23.42661	NCU04316	5592737	5592955	-
sample_3_wt_rep2_peak_5484a	5	5650476	5650694	219	5650520	232	84.30499	NCU04333	5650474	5651596	-
sample_3_wt_rep2_peak_5484b	5	5650476	5650694	219	5650617	318	151.10472	NCU04333	5650474	5651596	-
sample_3_wt_rep2_peak_5499	5	5755900	5755981	82	5755941	2165	2015.11902	NCU08936	5755664	5756750	-
sample_3_wt_rep2_peak_5500a	5	5756455	5756725	271	5756498	7308	10554.26074	NCU08936	5755664	5756750	-
sample_3_wt_rep2_peak_5500b	5	5756455	5756725	271	5756663	1247	880.95117	NCU08936	5755664	5756750	-
sample_3_wt_rep2_peak_5502	5	5770519	5770600	82	5770558	706	846.05798	NCU08939	5769811	5770861	+
sample_3_wt_rep2_peak_5503	5	5770735	5770850	116	5770789	194	130.63795	NCU08939	5769811	5770861	+
sample_3_wt_rep2_peak_5504	5	5771495	5771575	81	5771535	114	50.45735	NCU08940	5771454	5772221	-
sample_3_wt_rep2_peak_5505	5	5771663	5771740	78	5771701	603	661.01373	NCU08940	5771454	5772221	-
sample_3_wt_rep2_peak_5506	5	5771977	5772076	100	5772032	508	521.58795	NCU08940	5771454	5772221	-
sample_3_wt_rep2_peak_5510a	5	5783697	5784016	320	5783738	124	71.41325	NCU08944	5783732	5784122	+
sample_3_wt_rep2_peak_5510b	5	5783697	5784016	320	5783837	128	80.01708	NCU08944	5783732	5784122	+
sample_3_wt_rep2_peak_5510c	5	5783697	5784016	320	5783978	139	91.27159	NCU08944	5783732	5784122	+
sample_3_wt_rep2_peak_5521	5	5825839	5825955	117	5825882	13873	22965.45703	NCU08960	5825731	5826543	+
sample_3_wt_rep2_peak_5522	5	5826051	5826126	76	5826087	517	166.95946	NCU08960	5825731	5826543	+
sample_3_wt_rep2_peak_5523a	5	5841055	5841272	218	5841093	49	14.87049	NCU08962	5841047	5841630	-
sample_3_wt_rep2_peak_5523b	5	5841055	5841272	218	5841232	68	27.77828	NCU08962	5841047	5841630	-
sample_3_wt_rep2_peak_5525	5	5849503	5849621	119	5849558	20164	31593.41602	NCU08964	5849450	5849919	+
sample_3_wt_rep2_peak_5526	5	5849823	5849901	79	5849861	1174	475.15353	NCU08964	5849450	5849919	+
sample_3_wt_rep2_peak_5527a	5	5856574	5856833	260	5856641	441	498.77554	NCU08965	5856387	5856873	+
sample_3_wt_rep2_peak_5527b	5	5856574	5856833	260	5856769	320	319.5271	NCU08965	5856387	5856873	+
sample_3_wt_rep2_peak_5533a	5	5883014	5883257	244	5883054	368	342.03268	NCU10061	5882968	5883339	-
sample_3_wt_rep2_peak_5533b	5	5883014	5883257	244	5883189	317	275.43155	NCU10061	5882968	5883339	-
sample_3_wt_rep2_peak_5550	5	6137588	6137667	80	6137627	286	219.573	NCU07238	6137531	6138665	+
sample_3_wt_rep2_peak_5551	5	6138001	6138096	96	6138041	2173	3508.80298	NCU07238	6137531	6138665	+
sample_3_wt_rep2_peak_5558	5	6211388	6211462	75	6211423	60	22.02925	NCU07221	6211166	6211631	+
sample_3_wt_rep2_peak_5559	5	6211555	6211631	77	6211592	111	64.62299	NCU07221	6211166	6211631	+
sample_3_wt_rep2_peak_5574a	5	6334435	6334625	191	6334485	753	1020.80707	NCU07178	6334421	6335580	-
sample_3_wt_rep2_peak_5574b	5	6334435	6334625	191	6334581	55	18.66039	NCU07178	6334421	6335580	-
sample_3_wt_rep2_peak_5575a	5	6335038	6335214	177	6335076	39	9.25287	NCU07178	6334421	6335580	-
sample_3_wt_rep2_peak_5575b	5	6335038	6335214	177	6335175	110	63.67217	NCU07178	6334421	6335580	-
sample_3_wt_rep2_peak_5581	5	6354339	6354432	94	6354384	103	53.80514	NCU07173	6353930	6354748	+
sample_3_wt_rep2_peak_5582a	5	6354600	6354868	269	6354709	829	1128.37976	NCU07173	6353930	6354748	+
sample_3_wt_rep2_peak_5659a	6	517189	517412	224	517233	129	71.16221	NCU04718	516816	518246	+
sample_3_wt_rep2_peak_5659b	6	517189	517412	224	517369	106	50.92204	NCU04718	516816	518246	+
sample_3_wt_rep2_peak_5660	6	517553	517758	206	517631	375	363.90408	NCU04718	516816	518246	+
sample_3_wt_rep2_peak_5661	6	517904	518010	107	517950	1142	1641.0874	NCU04718	516816	518246	+
sample_3_wt_rep2_peak_5662a	6	534856	535106	251	534897	133	86.46036	NCU04720	534862	535144	-
sample_3_wt_rep2_peak_5662b	6	534856	535106	251	535019	698	923.86627	NCU04720	534862	535144	-
sample_3_wt_rep2_peak_5670a	6	574967	575325	359	575041	236	183.98154	NCU04730	574929	575353	-
sample_3_wt_rep2_peak_5670b	6	574967	575325	359	575136	67	21.57761	NCU04730	574929	575353	-
sample_3_wt_rep2_peak_5670c	6	574967	575325	359	575287	37	5.78538	NCU04730	574929	575353	-
sample_3_wt_rep2_peak_5671	6	581299	581373	75	581336	52	16.72934	NCU04731	581298	582164	-
sample_3_wt_rep2_peak_5672	6	581661	581735	75	581697	45	12.51156	NCU04731	581298	582164	-
sample_3_wt_rep2_peak_5673	6	581969	582065	97	582015	228	196.31314	NCU04731	581298	582164	-
sample_3_wt_rep2_peak_5677	6	620097	620174	78	620134	121	74.33763	NCU04736	619987	620621	+
sample_3_wt_rep2_peak_5678	6	620457	620621	165	620569	311	306.90714	NCU04736	619987	620621	+
sample_3_wt_rep2_peak_5683	6	637754	637844	91	637797	238	209.02647	NCU04742	637168	638173	+
sample_3_wt_rep2_peak_5684a	6	637983	638176	194	638026	191	150.98911	NCU04742	637168	638173	+
sample_3_wt_rep2_peak_5684b	6	637983	638176	194	638136	60	22.02925	NCU04742	637168	638173	+
sample_3_wt_rep2_peak_5690	6	657472	657552	81	657513	72	30.80482	NCU04747	657063	657867	+
sample_3_wt_rep2_peak_5691a	6	657667	657862	196	657712	188	147.44218	NCU04747	657063	657867	+
sample_3_wt_rep2_peak_5691b	6	657667	657862	196	657819	52	16.72934	NCU04747	657063	657867	+
sample_3_wt_rep2_peak_5695a	6	683932	684137	206	683972	65	25.57327	NCU04754	683635	684126	-
sample_3_wt_rep2_peak_5695b	6	683932	684137	206	684099	55	18.66039	NCU04754	683635	684126	-
sample_3_wt_rep2_peak_5698	6	702107	702237	131	702150	231	145.3372	NCU04759	702104	702805	+
sample_3_wt_rep2_peak_5699	6	702322	702418	97	702375	1520	2133.24219	NCU04759	702104	702805	+
sample_3_wt_rep2_peak_5741	6	862886	862970	85	862930	699	925.61249	NCU04799	862886	863686	-
sample_3_wt_rep2_peak_5742	6	863081	863155	75	863116	30	5.09168	NCU04799	862886	863686	-
sample_3_wt_rep2_peak_5743a	6	863360	863603	244	863399	101	55.29399	NCU04799	862886	863686	-
sample_3_wt_rep2_peak_5743b	6	863360	863603	244	863556	489	574.1261	NCU04799	862886	863686	-
sample_3_wt_rep2_peak_5749a	6	879196	879420	225	879244	956	1372.33984	NCU04803	879199	879451	-
sample_3_wt_rep2_peak_5749b	6	879196	879420	225	879378	56	18.35619	NCU04803	879199	879451	-
sample_3_wt_rep2_peak_5752a	6	895535	895790	256	895610	211	175.13927	NCU04807	895395	895789	+
sample_3_wt_rep2_peak_5752b	6	895535	895790	256	895743	48	14.26762	NCU04807	895395	895789	+
sample_3_wt_rep2_peak_5767	6	960960	961037	78	960998	160	115.37868	NCU04826	960869	961340	+
sample_3_wt_rep2_peak_5768	6	961192	961340	149	961285	715	953.63586	NCU04826	960869	961340	+
sample_3_wt_rep2_peak_5778	6	1021773	1021882	110	1021822	144	97.98218	NCU04840	1021706	1022176	+
sample_3_wt_rep2_peak_5779a	6	1021992	1022170	179	1022029	45	12.51156	NCU04840	1021706	1022176	+
sample_3_wt_rep2_peak_5779b	6	1021992	1022170	179	1022130	170	126.60548	NCU04840	1021706	1022176	+
sample_3_wt_rep2_peak_5780a	6	1026111	1026322	212	1026172	83	39.59843	NCU04841	1026007	1026751	+
sample_3_wt_rep2_peak_5780b	6	1026111	1026322	212	1026278	309	304.11786	NCU04841	1026007	1026751	+
sample_3_wt_rep2_peak_5781	6	1026560	1026672	113	1026607	82	38.77214	NCU04841	1026007	1026751	+
sample_3_wt_rep2_peak_5797	6	1125144	1125221	78	1125197	89	44.6616	NCU09789	1125094	1127142	-
sample_3_wt_rep2_peak_5799	6	1126953	1127099	147	1127029	44	11.94432	NCU09789	1125094	1127142	-
sample_3_wt_rep2_peak_5801	6	1144564	1144641	78	1144601	76	33.92538	NCU09792	1144526	1145119	+
sample_3_wt_rep2_peak_5802	6	1144957	1145098	142	1145022	331	335.09979	NCU09792	1144526	1145119	+
sample_3_wt_rep2_peak_5840	6	1377021	1377133	113	1377087	6405	10573.02637	NCU05599	1376931	1377631	+
sample_3_wt_rep2_peak_5841	6	1377348	1377422	75	1377382	176	40.02652	NCU05599	1376931	1377631	+
sample_3_wt_rep2_peak_5894b	6	1629069	1629329	261	1629280	165	120.9595	NCU05521	1629166	1629863	-
sample_3_wt_rep2_peak_5895	6	1629554	1629674	121	1629626	299	290.25616	NCU05521	1629166	1629863	-
sample_3_wt_rep2_peak_5896	6	1629819	1629896	78	1629856	140	93.74921	NCU05521	1629166	1629863	-
sample_3_wt_rep2_peak_5914a	6	1720746	1721008	263	1720806	5524	8759.37012	NCU05498	1720685	1721046	-
sample_3_wt_rep2_peak_5914b	6	1720746	1721008	263	1720943	875	709.45239	NCU05498	1720685	1721046	-
sample_3_wt_rep2_peak_5923	6	1762257	1762380	124	1762307	138	91.65102	NCU05485	1762214	1762755	+
sample_3_wt_rep2_peak_5924a	6	1762471	1762700	230	1762528	195	155.74985	NCU05485	1762214	1762755	+
sample_3_wt_rep2_peak_5924b	6	1762471	1762700	230	1762658	191	150.98911	NCU05485	1762214	1762755	+
sample_3_wt_rep2_peak_5926a	6	1785490	1785693	204	1785529	47	13.67339	NCU10011	1785232	1785668	-
sample_3_wt_rep2_peak_5926b	6	1785490	1785693	204	1785641	203	165.37663	NCU10011	1785232	1785668	-
sample_3_wt_rep2_peak_5927	6	1789989	1790104	116	1790061	215	180.06993	NCU10012	1789749	1790419	+
sample_3_wt_rep2_peak_5928	6	1790308	1790421	114	1790365	139	92.69857	NCU10012	1789749	1790419	+
sample_3_wt_rep2_peak_5947a	6	1970253	1970480	228	1970300	479	539.8847	NCU03870	1970126	1970769	+
sample_3_wt_rep2_peak_5947b	6	1970253	1970480	228	1970440	396	415.08389	NCU03870	1970126	1970769	+
sample_3_wt_rep2_peak_5948	6	1970592	1970729	138	1970674	207	162.61867	NCU03870	1970126	1970769	+
sample_3_wt_rep2_peak_5949a	6	1974074	1974494	421	1974190	286	180.03687	NCU11263	1974068	1974542	+
sample_3_wt_rep2_peak_5949b	6	1974074	1974494	421	1974350	128	43.38015	NCU11263	1974068	1974542	+
sample_3_wt_rep2_peak_5949c	6	1974074	1974494	421	1974457	67	10.04515	NCU11263	1974068	1974542	+
sample_3_wt_rep2_peak_5953a	6	1995274	1995634	361	1995312	511	477.69583	NCU03875	1995069	1995568	+
sample_3_wt_rep2_peak_5953b	6	1995274	1995634	361	1995458	97	30.15179	NCU03875	1995069	1995568	+
sample_3_wt_rep2_peak_5955a	6	2002476	2002758	283	2002501	27	3.92987	NCU03877	2002283	2003189	+
sample_3_wt_rep2_peak_5955b	6	2002476	2002758	283	2002607	587	734.11414	NCU03877	2002283	2003189	+
sample_3_wt_rep2_peak_5956a	6	2016883	2017077	195	2016941	94	49.01294	NCU03880	2016824	2017166	-
sample_3_wt_rep2_peak_5956b	6	2016883	2017077	195	2017037	80	37.13516	NCU03880	2016824	2017166	-
sample_3_wt_rep2_peak_5969a	6	2066836	2067044	209	2066885	72	30.80482	NCU03892	2066777	2067252	+
sample_3_wt_rep2_peak_5969b	6	2066836	2067044	209	2067002	70	29.27947	NCU03892	2066777	2067252	+
sample_3_wt_rep2_peak_5970a	6	2075454	2075768	315	2075541	216	106.5232	NCU03893	2075235	2075786	+
sample_3_wt_rep2_peak_5970b	6	2075454	2075768	315	2075687	3001	4712.4126	NCU03893	2075235	2075786	+
sample_3_wt_rep2_peak_5971	6	2076684	2076787	104	2076733	247	133.60803	NCU03894	2076684	2077621	-
