distance_from_stop	ck-1a	upf1	set-1	prd-1	pabp-2	set-2	wc-2	frq	csp-1	pkac-1	frh	NCU06565	cka	ckb-1	rco-1	nab2
879	70.5	0	14.5	198.5	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
880	70.5	0	16	191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
881	70.5	0	19	128.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
882	71	0	21	126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
883	71	0	41.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
884	71	0	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
885	72	0	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
886	72	0	47.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
887	72.5	0	51.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
888	75	0	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
889	78	0	139.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
890	81.5	0.5	142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
891	81.5	0.5	177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
892	82.5	0.5	189.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
893	88	0.5	207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
894	88	0.5	226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
895	88.5	0.5	229.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
896	89	0.5	235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
897	90	0.5	235.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
898	90	0.5	236.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
899	91	0.5	236.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
900	91	0.5	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
901	92.5	0.5	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
902	94.5	0.5	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
903	94.5	0.5	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
904	97	0.5	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
905	98	0.5	239.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
906	99	0.5	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
907	99	0.5	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
908	99.5	0.5	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
909	105.5	0.5	244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
910	104	0.5	245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
911	104.5	0.5	245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
912	103.5	0.5	245.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
913	105	0.5	246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
914	105	0.5	246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
915	105	0.5	247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
916	104	0.5	248.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
917	104.5	0.5	248.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
918	105	0.5	249.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
919	107	0.5	250.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
920	104.5	1	250.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
921	105	1	250.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
922	129.5	1	250.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
923	132	1	250.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
924	134.5	1	251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
925	134.5	1	251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
926	135.5	1	251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
927	136.5	1	251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
928	137	1	251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
929	137	1	251.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
930	137	1	251.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
931	138	1	250.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
932	138.5	1	251.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
933	138.5	1	251.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
934	138	1	251.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
935	138	1	251.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
936	138	1	251.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
937	138.5	1	252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
938	137	1	251.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
939	137.5	1	251.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
940	138.5	1	248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
941	140	1	244.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
942	139.5	1	244.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
943	141	1	244.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
944	140	1	244.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
945	139	1	244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
946	139	1	240.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
947	139.5	1	240.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
948	139	1	240.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
949	136.5	1	240.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
950	88.5	1	240.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
951	86	1	240.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
952	87.5	1	240.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
953	86.5	1	240.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
954	86.5	1	238.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
955	86.5	1	235.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
956	86.5	1	235.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
957	87	1	235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
958	87	2.5	231.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
959	87	2.5	210.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
960	87.5	2.5	205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
961	87	2.5	202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
962	86.5	3.5	196.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
963	86.5	3.5	193.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
964	83.5	3.5	169.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
965	78	3.5	96.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
966	75.5	12	90.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
967	75.5	15	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
968	74	17	48.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
969	67	17	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
970	66.5	17	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
971	66.5	19	19.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
972	66.5	44	16.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
973	64.5	53	16.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
974	63	56	16.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
975	61.5	74	16.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
976	61.5	76.5	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
977	61	92.5	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
978	59.5	101	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
979	59.5	107.5	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
980	61	107.5	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
981	60.5	118	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
982	60	119	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
983	60	120	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
984	60	120.5	13.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
985	53	120.5	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
986	53	120.5	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
987	53	120.5	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
988	52.5	120.5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
989	51.5	120.5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
990	51.5	120.5	6.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
991	51.5	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
992	51	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
993	51	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
994	50.5	121.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
995	48.5	122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
996	48.5	121.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
997	47	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
998	19	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
999	16.5	124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1000	13	124.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1001	13	124.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1002	12.5	127.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1003	11.5	127.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1004	11.5	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1005	11.5	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1006	11.5	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1007	11.5	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1008	11.5	128.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1009	12	128.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1010	12	129.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1011	12	129.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1012	12	130.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1013	12	130.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1014	11.5	131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1015	10.5	131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1016	8	131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1017	5	131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1018	5	131.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1019	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1020	5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1021	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1022	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1023	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1024	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1025	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1026	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1027	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1028	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1029	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1030	5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1031	5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1032	5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1033	4.5	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1034	4.5	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1035	5	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1036	5	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1037	6.5	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1038	8	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1039	8	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1040	8	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1041	12	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1042	12	105.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1043	12	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1044	14.5	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1045	14.5	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1046	15	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1047	15	103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1048	15	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1049	18	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1050	18	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1051	18.5	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1052	24.5	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1053	35	23.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1054	38	23.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1055	38.5	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1056	38.5	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1057	40.5	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1058	42.5	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1059	42.5	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1060	43.5	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1061	43.5	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1062	46.5	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1063	48	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1064	49.5	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1065	51	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1066	53	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1067	54	10.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1068	54	10.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1069	55	10.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1070	56	10.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1071	56.5	10.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1072	57	10.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1073	58	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1074	58	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1075	58.5	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1076	60	6.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1077	60	6.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1078	60	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1079	60	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1080	60.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1081	62	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1082	66	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1083	66	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1084	66	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1085	66	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1086	68.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1087	70.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1088	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1089	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1090	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1092	69.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1093	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1094	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1095	70.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1096	70.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1097	70.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1098	70.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1099	70.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1100	70.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1101	76	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1102	76.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1103	76.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1104	76.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1105	76.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1106	76	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1107	76	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1108	77	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1109	77	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1110	77	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1111	77	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1112	77	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1113	75	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1114	73.5	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1115	74	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	74	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1117	68.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1118	68.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1119	68.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1120	66.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1121	66.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1122	66.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1123	66.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1124	66.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1125	62.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1126	62.5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1127	62	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1128	53	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1129	35.5	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1130	30	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1131	29.5	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1132	29	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1133	29	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1134	34.5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1135	36	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1136	37.5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1137	39	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1138	39	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1139	43	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1140	41	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1141	43.5	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1142	43	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1143	43	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1144	44	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1145	46	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1146	46	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1147	52.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1148	52.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1149	52.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1150	53.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1151	53.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1152	53.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1153	54.5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1154	55	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
