peak_label	chr	start_coord	end_coord	length_peak	abs_summit_coord	pileup_height	neg_log10_pvalue	gene_3UTR	UTR_start	UTR_end	UTR_strand
Nuc_1_SRR6315594_peak_5747	5	3455610	3455741	132	3455662	649	566.2453	NCU01267	3455171	3455825	-
Nuc_1_SRR6315594_peak_5751	5	3475392	3475502	111	3475444	301	85.29952	NCU01272	3475012	3476308	-
Nuc_1_SRR6315594_peak_5752a	5	3476034	3476321	288	3476090	142	43.06638	NCU01272	3475012	3476308	-
Nuc_1_SRR6315594_peak_5752b	5	3476034	3476321	288	3476213	1036	1103.97717	NCU01272	3475012	3476308	-
Nuc_1_SRR6315594_peak_5782a	5	3571627	3571845	219	3571673	137	39.98061	NCU01300	3571449	3571854	-
Nuc_1_SRR6315594_peak_5782b	5	3571627	3571845	219	3571788	437	311.7887	NCU01300	3571449	3571854	-
Nuc_1_SRR6315594_peak_5786a	5	3584579	3585074	496	3584668	478	358.06674	NCU01305	3584540	3585060	-
Nuc_1_SRR6315594_peak_5786b	5	3584579	3585074	496	3584811	1185	1329.38147	NCU01305	3584540	3585060	-
Nuc_1_SRR6315594_peak_5786c	5	3584579	3585074	496	3584969	265	138.08569	NCU01305	3584540	3585060	-
Nuc_1_SRR6315594_peak_5788a	5	3600654	3600883	230	3600728	279	150.74342	NCU01309	3600343	3601028	+
Nuc_1_SRR6315594_peak_5788b	5	3600654	3600883	230	3600825	321	190.48	NCU01309	3600343	3601028	+
Nuc_1_SRR6315594_peak_5793	5	3641320	3641439	120	3641370	2206	1053.61584	NCU01317	3640958	3641950	-
Nuc_1_SRR6315594_peak_5794a	5	3641645	3641931	287	3641712	17277	22751.60742	NCU01317	3640958	3641950	-
Nuc_1_SRR6315594_peak_5794b	5	3641645	3641931	287	3641851	13532	16414.51172	NCU01317	3640958	3641950	-
Nuc_1_SRR6315594_peak_5804	5	3685886	3686052	167	3685989	5194	6065.64404	NCU01332	3685518	3686333	+
Nuc_1_SRR6315594_peak_5805a	5	3686116	3686481	366	3686192	3802	3941.08252	NCU01332	3685518	3686333	+
Nuc_1_SRR6315594_peak_5808	5	3692705	3692856	152	3692783	286	157.18697	NCU01335	3692753	3693392	-
Nuc_1_SRR6315594_peak_5809	5	3692880	3693020	141	3692940	369	238.79109	NCU01335	3692753	3693392	-
Nuc_1_SRR6315594_peak_5827a	5	3769086	3769526	441	3769154	142	43.06638	NCU01360	3769059	3769528	-
Nuc_1_SRR6315594_peak_5827b	5	3769086	3769526	441	3769293	847	831.66809	NCU01360	3769059	3769528	-
Nuc_1_SRR6315594_peak_5827c	5	3769086	3769526	441	3769414	1966	2626.07935	NCU01360	3769059	3769528	-
Nuc_1_SRR6315594_peak_5875a	5	4007820	4008237	418	4007882	20119	21998.84961	NCU01418	4007434	4008408	-
Nuc_1_SRR6315594_peak_5875b	5	4007820	4008237	418	4008140	31879	41072.02344	NCU01418	4007434	4008408	-
Nuc_1_SRR6315594_peak_5893a	5	4126114	4126375	262	4126178	1593	1916.65356	NCU06651	4126141	4126956	-
Nuc_1_SRR6315594_peak_5893b	5	4126114	4126375	262	4126286	953	729.84094	NCU06651	4126141	4126956	-
Nuc_1_SRR6315594_peak_5901a	5	4145269	4145694	426	4145363	1398	1665.5177	NCU06656	4145313	4145820	-
Nuc_1_SRR6315594_peak_5901b	5	4145269	4145694	426	4145511	317	186.58809	NCU06656	4145313	4145820	-
Nuc_1_SRR6315594_peak_5901c	5	4145269	4145694	426	4145615	564	459.94598	NCU06656	4145313	4145820	-
Nuc_1_SRR6315594_peak_5916c	5	4229317	4229829	513	4229592	3088	4447.74902	NCU06678	4229535	4229842	-
Nuc_1_SRR6315594_peak_5916d	5	4229317	4229829	513	4229733	365	205.44444	NCU06678	4229535	4229842	-
Nuc_1_SRR6315594_peak_5920	5	4266317	4266406	90	4266362	215	87.70367	NCU06684	4266022	4267333	+
Nuc_1_SRR6315594_peak_5921	5	4266642	4266862	221	4266774	1154	1234.22083	NCU06684	4266022	4267333	+
Nuc_1_SRR6315594_peak_5922	5	4266893	4267059	167	4266974	805	740.97998	NCU06684	4266022	4267333	+
Nuc_1_SRR6315594_peak_5926a	5	4281733	4282100	368	4281839	4847	7080.94873	NCU06687	4281380	4282081	+
Nuc_1_SRR6315594_peak_5926b	5	4281733	4282100	368	4282025	377	159.84727	NCU06687	4281380	4282081	+
Nuc_1_SRR6315594_peak_5929a	5	4300654	4300954	301	4300722	4580	6740.01172	NCU06694	4300693	4301538	-
Nuc_1_SRR6315594_peak_5929b	5	4300654	4300954	301	4300898	291	130.14577	NCU06694	4300693	4301538	-
Nuc_1_SRR6315594_peak_5930	5	4306804	4306941	138	4306887	975	755.64917	NCU06695	4306834	4307277	+
Nuc_1_SRR6315594_peak_5931a	5	4307003	4307407	405	4307144	4733	6797.19238	NCU06695	4306834	4307277	+
Nuc_1_SRR6315594_peak_5931b	5	4307003	4307407	405	4307254	705	455.59637	NCU06695	4306834	4307277	+
Nuc_1_SRR6315594_peak_5945b	5	4350473	4350732	260	4350685	89	14.81668	NCU06709	4350372	4350934	-
Nuc_1_SRR6315594_peak_5946	5	4350799	4350908	110	4350851	215	95.61442	NCU06709	4350372	4350934	-
Nuc_1_SRR6315594_peak_5953a	5	4375510	4375773	264	4375566	547	248.79533	NCU06718	4375552	4376446	-
Nuc_1_SRR6315594_peak_5953b	5	4375510	4375773	264	4375682	342	102.61319	NCU06718	4375552	4376446	-
Nuc_1_SRR6315594_peak_5968a	5	4479554	4479832	279	4479654	1913	2389.43994	NCU09529	4479425	4479962	-
Nuc_1_SRR6315594_peak_5968b	5	4479554	4479832	279	4479790	178	56.54675	NCU09529	4479425	4479962	-
Nuc_1_SRR6315594_peak_5995a	5	4594140	4594541	402	4594192	547	439.32706	NCU01479	4594146	4594614	-
Nuc_1_SRR6315594_peak_5995b	5	4594140	4594541	402	4594355	443	318.46069	NCU01479	4594146	4594614	-
Nuc_1_SRR6315594_peak_5995c	5	4594140	4594541	402	4594478	390	260.79846	NCU01479	4594146	4594614	-
Nuc_1_SRR6315594_peak_5997	5	4605803	4605954	152	4605882	507	391.72757	NCU01477	4605706	4606477	-
Nuc_1_SRR6315594_peak_5998	5	4606306	4606501	196	4606417	3041	4628.18018	NCU01477	4605706	4606477	-
Nuc_1_SRR6315594_peak_6004a	5	4628760	4629223	464	4628806	153	50.11663	NCU01471	4628534	4629324	-
Nuc_1_SRR6315594_peak_6004b	5	4628760	4629223	464	4628939	430	304.0498	NCU01471	4628534	4629324	-
Nuc_1_SRR6315594_peak_6004c	5	4628760	4629223	464	4629075	702	635.01288	NCU01471	4628534	4629324	-
Nuc_1_SRR6315594_peak_6009a	5	4647524	4647843	320	4647581	236	112.90155	NCU01465	4647463	4647881	-
Nuc_1_SRR6315594_peak_6009b	5	4647524	4647843	320	4647697	866	858.27734	NCU01465	4647463	4647881	-
Nuc_1_SRR6315594_peak_6013	5	4676022	4676124	103	4676069	120	30.09007	NCU01459	4675945	4676687	+
Nuc_1_SRR6315594_peak_6014a	5	4676414	4676689	276	4676498	759	710.90375	NCU01459	4675945	4676687	+
Nuc_1_SRR6315594_peak_6014b	5	4676414	4676689	276	4676624	798	763.90723	NCU01459	4675945	4676687	+
Nuc_1_SRR6315594_peak_6021	5	4694552	4694717	166	4694608	6555	5887.05322	NCU01452	4694538	4695164	-
Nuc_1_SRR6315594_peak_6022a	5	4694749	4695114	366	4694804	1677	618.62531	NCU01452	4694538	4695164	-
Nuc_1_SRR6315594_peak_6022b	5	4694749	4695114	366	4695011	22764	32412.27734	NCU01452	4694538	4695164	-
Nuc_1_SRR6315594_peak_6024a	5	4705672	4706020	349	4705729	994	1042.0658	NCU01449	4705718	4706076	-
Nuc_1_SRR6315594_peak_6024b	5	4705672	4706020	349	4705889	1481	1800.4425	NCU01449	4705718	4706076	-
Nuc_1_SRR6315594_peak_6027a	5	4717083	4717472	390	4717124	119	24.99578	NCU01445	4716904	4717467	+
Nuc_1_SRR6315594_peak_6027b	5	4717083	4717472	390	4717233	92	13.03143	NCU01445	4716904	4717467	+
Nuc_1_SRR6315594_peak_6027c	5	4717083	4717472	390	4717320	153	43.77239	NCU01445	4716904	4717467	+
Nuc_1_SRR6315594_peak_6032a	5	4734293	4734659	367	4734414	1119	945.34338	NCU01440	4734286	4735131	-
Nuc_1_SRR6315594_peak_6032b	5	4734293	4734659	367	4734502	1425	1345.3208	NCU01440	4734286	4735131	-
Nuc_1_SRR6315594_peak_6033	5	4734774	4734980	207	4734878	1838	1929.80078	NCU01440	4734286	4735131	-
Nuc_1_SRR6315594_peak_6035	5	4746360	4746509	150	4746418	12028	15511.04297	NCU01438	4746171	4746874	-
Nuc_1_SRR6315594_peak_6036	5	4746616	4746700	85	4746656	824	199.05251	NCU01438	4746171	4746874	-
Nuc_1_SRR6315594_peak_6043a	5	4775805	4776134	330	4775909	1127	978.87628	NCU01431	4775806	4776086	+
Nuc_1_SRR6315594_peak_6043b	5	4775805	4776134	330	4776074	480	253.18619	NCU01431	4775806	4776086	+
Nuc_1_SRR6315594_peak_6057	5	4856419	4856527	109	4856476	335	204.26947	NCU04105	4856194	4856856	+
Nuc_1_SRR6315594_peak_6058	5	4856692	4856861	170	4856786	807	776.25763	NCU04105	4856194	4856856	+
Nuc_1_SRR6315594_peak_6064	5	4874802	4874916	115	4874861	283	131.74741	NCU04111	4874846	4875446	-
Nuc_1_SRR6315594_peak_6065	5	4875326	4875466	141	4875380	1290	1378.06714	NCU04111	4874846	4875446	-
Nuc_1_SRR6315594_peak_6073	5	4912433	4912590	158	4912531	8334	11855.89258	NCU04120	4912460	4913296	+
Nuc_1_SRR6315594_peak_6074	5	4912716	4912835	120	4912780	852	349.87189	NCU04120	4912460	4913296	+
Nuc_1_SRR6315594_peak_6085a	5	4957408	4957785	378	4957542	1506	1841.48328	NCU04133	4957400	4957912	+
Nuc_1_SRR6315594_peak_6085b	5	4957408	4957785	378	4957672	258	131.87546	NCU04133	4957400	4957912	+
Nuc_1_SRR6315594_peak_6090a	5	4971204	4971504	301	4971232	318	19.62217	NCU04140	4970561	4971538	-
Nuc_1_SRR6315594_peak_6090b	5	4971204	4971504	301	4971334	20203	32643.39258	NCU04140	4970561	4971538	-
Nuc_1_SRR6315594_peak_6104	5	5030146	5030222	77	5030201	104	21.7182	NCU04158	5029944	5030561	+
Nuc_1_SRR6315594_peak_6105a	5	5030354	5030605	252	5030462	632	481.12793	NCU04158	5029944	5030561	+
Nuc_1_SRR6315594_peak_6105b	5	5030354	5030605	252	5030547	581	420.18292	NCU04158	5029944	5030561	+
Nuc_1_SRR6315594_peak_6107	5	5035227	5035548	322	5035407	2444	3176.62305	NCU04160	5035160	5035745	+
Nuc_1_SRR6315594_peak_6108	5	5035690	5035782	93	5035736	157	48.00367	NCU04160	5035160	5035745	+
Nuc_1_SRR6315594_peak_6117	5	5088782	5088936	155	5088874	11461	14737.83203	NCU04173	5088780	5089247	+
Nuc_1_SRR6315594_peak_6118	5	5089112	5089286	175	5089231	11808	15337.69727	NCU04173	5088780	5089247	+
Nuc_1_SRR6315594_peak_6122a	5	5117080	5117379	300	5117132	135	38.76799	NCU04179	5116643	5117351	+
Nuc_1_SRR6315594_peak_6122b	5	5117080	5117379	300	5117309	709	644.22791	NCU04179	5116643	5117351	+
Nuc_1_SRR6315594_peak_6124a	5	5120408	5120753	346	5120563	843	734.07745	NCU04181	5120314	5120887	-
Nuc_1_SRR6315594_peak_6124b	5	5120408	5120753	346	5120648	1342	1423.03088	NCU04181	5120314	5120887	-
Nuc_1_SRR6315594_peak_6129	5	5136963	5137119	157	5137055	2908	3433.87158	NCU04185	5136262	5137468	+
Nuc_1_SRR6315594_peak_6130a	5	5137301	5137501	201	5137356	397	155.686	NCU04185	5136262	5137468	+
Nuc_1_SRR6315594_peak_6130b	5	5137301	5137501	201	5137443	647	371.25641	NCU04185	5136262	5137468	+
Nuc_1_SRR6315594_peak_6131b	5	5140935	5141256	322	5141157	1293	985.96942	NCU04188	5141014	5141785	-
Nuc_1_SRR6315594_peak_6132	5	5141613	5141746	134	5141673	996	657.70856	NCU04188	5141014	5141785	-
Nuc_1_SRR6315594_peak_6133	5	5143237	5143357	121	5143288	909	739.3418	NCU04189	5143236	5144121	-
Nuc_1_SRR6315594_peak_6134	5	5143533	5143706	174	5143595	1070	941.34332	NCU04189	5143236	5144121	-
Nuc_1_SRR6315594_peak_6138a	5	5160417	5160718	302	5160494	902	811.8208	NCU04192	5160380	5160714	+
Nuc_1_SRR6315594_peak_6138b	5	5160417	5160718	302	5160655	565	373.70236	NCU04192	5160380	5160714	+
Nuc_1_SRR6315594_peak_6144	5	5176708	5176843	136	5176762	133	37.56801	NCU04199	5176750	5177291	-
Nuc_1_SRR6315594_peak_6145	5	5176870	5177051	182	5176973	1032	1098.04858	NCU04199	5176750	5177291	-
Nuc_1_SRR6315594_peak_6157a	5	5237972	5238319	348	5238033	653	571.37177	NCU04216	5238007	5238498	-
Nuc_1_SRR6315594_peak_6157b	5	5237972	5238319	348	5238185	324	193.41306	NCU04216	5238007	5238498	-
Nuc_1_SRR6315594_peak_6163a	5	5273968	5274197	230	5274045	399	270.38147	NCU04224	5273838	5274172	+
Nuc_1_SRR6315594_peak_6163b	5	5273968	5274197	230	5274139	329	198.32811	NCU04224	5273838	5274172	+
Nuc_1_SRR6315594_peak_6165	5	5281425	5281626	202	5281502	818	791.41156	NCU04227	5280880	5283048	+
Nuc_1_SRR6315594_peak_6166a	5	5281677	5281968	292	5281759	539	429.70276	NCU04227	5280880	5283048	+
Nuc_1_SRR6315594_peak_6169	5	5294869	5294953	85	5294910	112	19.98839	NCU04232	5294906	5295583	-
Nuc_1_SRR6315594_peak_6170	5	5295074	5295272	199	5295174	1242	1321.13806	NCU04232	5294906	5295583	-
Nuc_1_SRR6315594_peak_6176a	5	5327485	5327802	318	5327547	1935	2571.59766	NCU04242	5327537	5328783	-
Nuc_1_SRR6315594_peak_6176b	5	5327485	5327802	318	5327729	568	464.82999	NCU04242	5327537	5328783	-
Nuc_1_SRR6315594_peak_6179a	5	5339944	5340371	428	5340004	275	114.17691	NCU04245	5339948	5340553	-
Nuc_1_SRR6315594_peak_6179b	5	5339944	5340371	428	5340121	182	50.83553	NCU04245	5339948	5340553	-
Nuc_1_SRR6315594_peak_6179c	5	5339944	5340371	428	5340297	1136	1083.08008	NCU04245	5339948	5340553	-
Nuc_1_SRR6315594_peak_6180	5	5340438	5340594	157	5340498	521	316.33939	NCU04245	5339948	5340553	-
Nuc_1_SRR6315594_peak_6182a	5	5345210	5345510	301	5345299	209	81.33903	NCU04246	5345130	5345634	+
Nuc_1_SRR6315594_peak_6182b	5	5345210	5345510	301	5345407	406	277.89572	NCU04246	5345130	5345634	+
Nuc_1_SRR6315594_peak_6183	5	5345541	5345673	133	5345608	223	102.10027	NCU04246	5345130	5345634	+
Nuc_1_SRR6315594_peak_6188a	5	5359871	5360162	292	5359953	369	238.79109	NCU04251	5359920	5360353	-
Nuc_1_SRR6315594_peak_6188b	5	5359871	5360162	292	5360055	1422	1704.31775	NCU04251	5359920	5360353	-
Nuc_1_SRR6315594_peak_6189	5	5360219	5360342	124	5360280	342	211.25969	NCU04251	5359920	5360353	-
Nuc_1_SRR6315594_peak_6196	5	5386514	5386625	112	5386570	191	76.94587	NCU04256	5386441	5386831	+
Nuc_1_SRR6315594_peak_6197	5	5386677	5386829	153	5386743	228	106.21698	NCU04256	5386441	5386831	+
Nuc_1_SRR6315594_peak_6206	5	5446699	5446906	208	5446820	1335	1564.52588	NCU04270	5446523	5447322	+
Nuc_1_SRR6315594_peak_6207	5	5446961	5447152	192	5447093	761	713.60114	NCU04270	5446523	5447322	+
Nuc_1_SRR6315594_peak_6210a	5	5457036	5457469	434	5457137	6426	9437.45703	NCU04272	5456971	5457423	+
Nuc_1_SRR6315594_peak_6210b	5	5457036	5457469	434	5457348	756	441.17065	NCU04272	5456971	5457423	+
Nuc_1_SRR6315594_peak_6226	5	5516116	5516253	138	5516190	290	160.90228	NCU04290	5515916	5517225	+
Nuc_1_SRR6315594_peak_6227	5	5517102	5517269	168	5517189	463	340.95197	NCU04290	5515916	5517225	+
Nuc_1_SRR6315594_peak_6236	5	5564401	5564621	221	5564487	6775	7883.76855	NCU04304	5564407	5564796	+
Nuc_1_SRR6315594_peak_6237	5	5564661	5564833	173	5564756	6328	7181.39453	NCU04304	5564407	5564796	+
Nuc_1_SRR6315594_peak_6240	5	5571463	5571592	130	5571534	186	73.21474	NCU04307	5571028	5572021	+
Nuc_1_SRR6315594_peak_6241	5	5571910	5572073	164	5571995	1340	1572.49475	NCU04307	5571028	5572021	+
Nuc_1_SRR6315594_peak_6245c	5	5592502	5592952	451	5592798	291	161.83485	NCU04316	5592737	5592955	-
Nuc_1_SRR6315594_peak_6245d	5	5592502	5592952	451	5592900	276	148.005	NCU04316	5592737	5592955	-
Nuc_1_SRR6315594_peak_6257a	5	5650440	5650671	232	5650493	1861	955.81836	NCU04333	5650474	5651596	-
Nuc_1_SRR6315594_peak_6257b	5	5650440	5650671	232	5650598	1315	508.19174	NCU04333	5650474	5651596	-
Nuc_1_SRR6315594_peak_6267	5	5755858	5755947	90	5755904	3257	822.94354	NCU08936	5755664	5756750	-
Nuc_1_SRR6315594_peak_6268a	5	5756404	5756705	302	5756469	87095	136414.26562	NCU08936	5755664	5756750	-
Nuc_1_SRR6315594_peak_6268b	5	5756404	5756705	302	5756646	6666	3355.78882	NCU08936	5755664	5756750	-
Nuc_1_SRR6315594_peak_6271	5	5770315	5770402	88	5770359	398	117.50178	NCU08939	5769811	5770861	+
Nuc_1_SRR6315594_peak_6272	5	5770503	5770648	146	5770592	3906	4643.59326	NCU08939	5769811	5770861	+
Nuc_1_SRR6315594_peak_6273	5	5770734	5770872	139	5770817	362	95.8265	NCU08939	5769811	5770861	+
Nuc_1_SRR6315594_peak_6274a	5	5771447	5771751	305	5771505	1081	692.11328	NCU08940	5771454	5772221	-
Nuc_1_SRR6315594_peak_6274b	5	5771447	5771751	305	5771668	2079	1879.22461	NCU08940	5771454	5772221	-
Nuc_1_SRR6315594_peak_6275	5	5771930	5772086	157	5771998	3075	3283.3584	NCU08940	5771454	5772221	-
Nuc_1_SRR6315594_peak_6281a	5	5783732	5784069	338	5783876	617	520.29657	NCU08944	5783732	5784122	+
Nuc_1_SRR6315594_peak_6281b	5	5783732	5784069	338	5784012	346	212.54477	NCU08944	5783732	5784122	+
Nuc_1_SRR6315594_peak_6296	5	5825804	5825978	175	5825910	42766	67632.47656	NCU08960	5825731	5826543	+
Nuc_1_SRR6315594_peak_6297	5	5826024	5826178	155	5826111	4441	2819.80615	NCU08960	5825731	5826543	+
Nuc_1_SRR6315594_peak_6300a	5	5841004	5841299	296	5841058	435	309.5726	NCU08962	5841047	5841630	-
Nuc_1_SRR6315594_peak_6300b	5	5841004	5841299	296	5841210	317	186.58809	NCU08962	5841047	5841630	-
Nuc_1_SRR6315594_peak_6301	5	5841498	5841585	88	5841542	157	52.76565	NCU08962	5841047	5841630	-
Nuc_1_SRR6315594_peak_6303	5	5849491	5849668	178	5849588	24939	34898.24609	NCU08964	5849450	5849919	+
Nuc_1_SRR6315594_peak_6304	5	5849799	5849941	143	5849882	3194	1761.88904	NCU08964	5849450	5849919	+
Nuc_1_SRR6315594_peak_6305a	5	5856557	5856867	311	5856662	470	348.91312	NCU08965	5856387	5856873	+
Nuc_1_SRR6315594_peak_6305b	5	5856557	5856867	311	5856795	283	154.41629	NCU08965	5856387	5856873	+
Nuc_1_SRR6315594_peak_6310a	5	5882966	5883272	307	5883034	894	897.81927	NCU10061	5882968	5883339	-
Nuc_1_SRR6315594_peak_6310b	5	5882966	5883272	307	5883147	1325	1548.61243	NCU10061	5882968	5883339	-
Nuc_1_SRR6315594_peak_6331	5	6137585	6137711	127	6137653	1006	837.33362	NCU07238	6137531	6138665	+
Nuc_1_SRR6315594_peak_6332	5	6137791	6137920	130	6137871	166	30.60659	NCU07238	6137531	6138665	+
Nuc_1_SRR6315594_peak_6333	5	6137970	6138138	169	6138071	5772	9050.52148	NCU07238	6137531	6138665	+
Nuc_1_SRR6315594_peak_6337	5	6211398	6211505	108	6211456	230	107.87695	NCU07221	6211166	6211631	+
Nuc_1_SRR6315594_peak_6338	5	6211556	6211681	126	6211625	514	399.96179	NCU07221	6211166	6211631	+
Nuc_1_SRR6315594_peak_6358	5	6334392	6334604	213	6334449	2602	3786.50146	NCU07178	6334421	6335580	-
Nuc_1_SRR6315594_peak_6359	5	6335060	6335236	177	6335146	320	189.50497	NCU07178	6334421	6335580	-
Nuc_1_SRR6315594_peak_6366	5	6354125	6354242	118	6354182	134	31.40647	NCU07173	6353930	6354748	+
Nuc_1_SRR6315594_peak_6367	5	6354361	6354476	116	6354423	857	789.77948	NCU07173	6353930	6354748	+
Nuc_1_SRR6315594_peak_6368a	5	6354596	6354879	284	6354659	315	165.8336	NCU07173	6353930	6354748	+
Nuc_1_SRR6315594_peak_6454a	6	517188	517476	289	517262	1436	1727.03247	NCU04718	516816	518246	+
Nuc_1_SRR6315594_peak_6454b	6	517188	517476	289	517397	164	57.50589	NCU04718	516816	518246	+
Nuc_1_SRR6315594_peak_6455	6	517545	517835	291	517680	770	725.7674	NCU04718	516816	518246	+
Nuc_1_SRR6315594_peak_6456	6	517895	518037	143	517969	361	230.54169	NCU04718	516816	518246	+
Nuc_1_SRR6315594_peak_6457a	6	534809	535105	297	534870	3597	2991.83936	NCU04720	534862	535144	-
Nuc_1_SRR6315594_peak_6457b	6	534809	535105	297	534989	12716	17308.16016	NCU04720	534862	535144	-
Nuc_1_SRR6315594_peak_6464a	6	574930	575348	419	575028	3649	5436.3208	NCU04730	574929	575353	-
Nuc_1_SRR6315594_peak_6464b	6	574930	575348	419	575266	500	331.9675	NCU04730	574929	575353	-
Nuc_1_SRR6315594_peak_6465	6	581249	581388	140	581313	2216	2590.74976	NCU04731	581298	582164	-
Nuc_1_SRR6315594_peak_6466	6	581576	581707	132	581644	118	12.24973	NCU04731	581298	582164	-
Nuc_1_SRR6315594_peak_6467	6	581916	582142	227	581985	3512	4781.53271	NCU04731	581298	582164	-
Nuc_1_SRR6315594_peak_6475a	6	620030	620221	192	620071	184	33.83359	NCU04736	619987	620621	+
Nuc_1_SRR6315594_peak_6475b	6	620030	620221	192	620172	1181	1001.68756	NCU04736	619987	620621	+
Nuc_1_SRR6315594_peak_6476	6	620381	620674	294	620593	3948	5230.0708	NCU04736	619987	620621	+
Nuc_1_SRR6315594_peak_6481	6	637736	637892	157	637828	1523	1869.49402	NCU04742	637168	638173	+
Nuc_1_SRR6315594_peak_6482a	6	637972	638185	214	638054	846	830.27264	NCU04742	637168	638173	+
Nuc_1_SRR6315594_peak_6482b	6	637972	638185	214	638170	71	7.95902	NCU04742	637168	638173	+
Nuc_1_SRR6315594_peak_6487	6	657171	657302	132	657245	153	50.11663	NCU04747	657063	657867	+
Nuc_1_SRR6315594_peak_6488a	6	657390	657591	202	657436	209	90.83388	NCU04747	657063	657867	+
Nuc_1_SRR6315594_peak_6488b	6	657390	657591	202	657543	250	124.87848	NCU04747	657063	657867	+
Nuc_1_SRR6315594_peak_6489a	6	657658	657886	229	657726	616	524.36609	NCU04747	657063	657867	+
Nuc_1_SRR6315594_peak_6489b	6	657658	657886	229	657837	185	72.4754	NCU04747	657063	657867	+
Nuc_1_SRR6315594_peak_6494a	6	683872	684137	266	683938	1564	1684.81628	NCU04754	683635	684126	-
Nuc_1_SRR6315594_peak_6494b	6	683872	684137	266	684055	980	865.84363	NCU04754	683635	684126	-
Nuc_1_SRR6315594_peak_6499	6	702105	702262	158	702182	1129	799.50531	NCU04759	702104	702805	+
Nuc_1_SRR6315594_peak_6500	6	702330	702463	134	702410	2057	1960.3335	NCU04759	702104	702805	+
Nuc_1_SRR6315594_peak_6547a	6	862840	863137	298	862896	3123	4021.08228	NCU04799	862886	863686	-
Nuc_1_SRR6315594_peak_6547b	6	862840	863137	298	863093	188	38.92328	NCU04799	862886	863686	-
Nuc_1_SRR6315594_peak_6548	6	863315	863421	107	863363	279	92.51061	NCU04799	862886	863686	-
Nuc_1_SRR6315594_peak_6549	6	863463	863641	179	863527	3295	4334.08594	NCU04799	862886	863686	-
Nuc_1_SRR6315594_peak_6553a	6	879151	879434	284	879234	429	302.94824	NCU04803	879199	879451	-
Nuc_1_SRR6315594_peak_6553b	6	879151	879434	284	879350	206	88.47128	NCU04803	879199	879451	-
Nuc_1_SRR6315594_peak_6558a	6	895542	895829	288	895656	563	458.72687	NCU04807	895395	895789	+
Nuc_1_SRR6315594_peak_6558b	6	895542	895829	288	895747	444	319.57611	NCU04807	895395	895789	+
Nuc_1_SRR6315594_peak_6573a	6	960968	961381	414	961032	309	178.86996	NCU04826	960869	961340	+
Nuc_1_SRR6315594_peak_6573b	6	960968	961381	414	961312	1799	2335.17676	NCU04826	960869	961340	+
Nuc_1_SRR6315594_peak_6586	6	1021781	1021935	155	1021851	656	575.22351	NCU04840	1021706	1022176	+
Nuc_1_SRR6315594_peak_6587	6	1021984	1022222	239	1022160	726	666.73145	NCU04840	1021706	1022176	+
Nuc_1_SRR6315594_peak_6588	6	1026173	1026367	195	1026309	591	493.14719	NCU04841	1026007	1026751	+
Nuc_1_SRR6315594_peak_6589	6	1026581	1026710	130	1026655	125	32.89849	NCU04841	1026007	1026751	+
Nuc_1_SRR6315594_peak_6602	6	1125103	1125193	91	1125149	220	69.50837	NCU09789	1125094	1127142	-
Nuc_1_SRR6315594_peak_6604	6	1126890	1127107	218	1127024	621	432.5643	NCU09789	1125094	1127142	-
Nuc_1_SRR6315594_peak_6607	6	1144558	1144683	126	1144629	257	130.99492	NCU09792	1144526	1145119	+
Nuc_1_SRR6315594_peak_6608	6	1144952	1145127	176	1145053	956	986.71307	NCU09792	1144526	1145119	+
Nuc_1_SRR6315594_peak_6649	6	1376993	1377183	191	1377101	19880	30600.25	NCU05599	1376931	1377631	+
Nuc_1_SRR6315594_peak_6650	6	1377301	1377465	165	1377413	1763	945.78308	NCU05599	1376931	1377631	+
Nuc_1_SRR6315594_peak_6705b	6	1629047	1629320	274	1629265	194	79.21165	NCU05521	1629166	1629863	-
Nuc_1_SRR6315594_peak_6706	6	1629499	1629702	204	1629596	931	950.65247	NCU05521	1629166	1629863	-
Nuc_1_SRR6315594_peak_6707	6	1629783	1629862	80	1629823	123	31.7647	NCU05521	1629166	1629863	-
Nuc_1_SRR6315594_peak_6719a	6	1720703	1721023	321	1720775	21833	32635.92773	NCU05498	1720685	1721046	-
Nuc_1_SRR6315594_peak_6719b	6	1720703	1721023	321	1720917	7906	8406.58301	NCU05498	1720685	1721046	-
Nuc_1_SRR6315594_peak_6729	6	1762266	1762403	138	1762335	594	496.86966	NCU05485	1762214	1762755	+
Nuc_1_SRR6315594_peak_6730a	6	1762477	1762745	269	1762537	368	237.75578	NCU05485	1762214	1762755	+
Nuc_1_SRR6315594_peak_6730b	6	1762477	1762745	269	1762687	689	617.97961	NCU05485	1762214	1762755	+
Nuc_1_SRR6315594_peak_6732a	6	1785350	1785704	355	1785387	96	17.91461	NCU10011	1785232	1785668	-
Nuc_1_SRR6315594_peak_6732b	6	1785350	1785704	355	1785503	274	146.18721	NCU10011	1785232	1785668	-
Nuc_1_SRR6315594_peak_6732c	6	1785350	1785704	355	1785613	1058	1136.70349	NCU10011	1785232	1785668	-
Nuc_1_SRR6315594_peak_6733	6	1790028	1790143	116	1790084	182	70.27135	NCU10012	1789749	1790419	+
Nuc_1_SRR6315594_peak_6734	6	1790342	1790457	116	1790399	171	62.37431	NCU10012	1789749	1790419	+
Nuc_1_SRR6315594_peak_6758a	6	1970224	1970530	307	1970322	762	714.95062	NCU03870	1970126	1970769	+
